Volume conc (microl/l) 1,Volume conc (microl/l) 2,Volume conc (microl/l) 3,Volume conc (microl/l) 4,Volume conc (microl/l) 5,Volume conc (microl/l) 6,Volume conc (microl/l) 7,Volume conc (microl/l) 8,Volume conc (microl/l) 9,Volume conc (microl/l) 10,Volume conc (microl/l) 11,Volume conc (microl/l) 12,Volume conc (microl/l) 13,Volume conc (microl/l) 14,Volume conc (microl/l) 15,Volume conc (microl/l) 16,Volume conc (microl/l) 17,Volume conc (microl/l) 18,Volume conc (microl/l) 19,Volume conc (microl/l) 20,Volume conc (microl/l) 21,Volume conc (microl/l) 22,Volume conc (microl/l) 23,Volume conc (microl/l) 24,Volume conc (microl/l) 25,Volume conc (microl/l) 26,Volume conc (microl/l) 27,Volume conc (microl/l) 28,Volume conc (microl/l) 29,Volume conc (microl/l) 30,Volume conc (microl/l) 31,Volume conc (microl/l) 32,Volume conc (microl/l) 33,Volume conc (microl/l) 34,Volume conc (microl/l) 35,Volume conc (microl/l) 36,TVC_recal,Laser transmission Sensor [mW],Supply voltage in calibrated units [V],External Auxiliary input 1 in calibrated units [mW],Laser Reference sensor in calibrated units [mW],Depth in calibrated units [m],Temperature in calibrated units [C],year,Month,day,hour,minute,second,DATE,TIME,DATE  & Time (format gps),External Auxiliary input 2 in calibrated units [mW],Sauter Mean Diameter [?],Total Volume Concentration [ppm],Relative Humidity [%],Accelerometer X [counts],Accelerometer Y [counts],Accelerometer Z [counts],Raw pressure (most sign bit),Raw pressure (least sign 16 bits),Ambient light (counts),Not used,Computed optical transmission over path,Beam-attenuation (c) [m-1].,Current Time,Latitude_ship,Longitude_ship,Speed over Ground,GPSfix,Row Labels,Average of Salinity,Average of Temperature_C,Average of Turbidity_NTU,Average of Depth_m,Average of Chlorohyll_ug_L,Time,VPR lat,VPR long,VPR depth,majoraxis,minoraxis,angle,devz,linename
0,0,0,0.00173843,0.0108249,0.0308614,0.0376432,0.0560289,0.114877,0.216434,0.251305,0.243081,0.239652,0.262824,0.296115,0.365188,0.423868,0.525087,0.5862,0.692635,0.811663,1.02192,1.39836,1.9884,2.49417,3.0616,3.71072,4.49832,5.50342,6.83219,8.29923,9.41668,9.15934,6.89967,3.46998,1.17558,43.97435583,1.00734,10.8,0.0768,1.07429,18.54,15.798,2020,10,5,8,7,20,10/5/2020,8:07:20 AM,10/05/2020 8:07:20,6.5535,157.318,74.0956,56,2519,2681,3266,0,26016,4,0,0.905434,3.97362,8:07:20 AM,51.28877183,2.62866617,,RTK,08:07:20,34615.44,15.81716,7.552,18.392,2.362,,,,,,,,,0001_20201005_080301
0,0,0,0.0012207,0.00859658,0.0271331,0.0351072,0.0556911,0.120814,0.239838,0.285408,0.278217,0.276355,0.307406,0.348969,0.431993,0.496162,0.604215,0.653095,0.754095,0.862967,1.08998,1.53705,2.31549,3.06845,3.89421,4.74225,5.65491,6.75702,8.11454,9.38673,10.1016,9.29539,6.7238,3.28431,1.18562,52.34791268,0.997056,10.81,0.0768,1.07218,18.67,15.799,2020,10,5,8,7,21,10/5/2020,8:07:21 AM,10/05/2020 8:07:21,6.5535,147.97,82.9386,56,2517,2685,3280,0,26036,4,0,0.897953,4.30552,8:07:21 AM,51.28876092,2.62866133,,RTK,08:07:21,34613.48,15.81772,6.736,18.348,2.548,,,,,,,,,0001_20201005_080301
0,0,0,0.00106029,0.00730378,0.0230418,0.0305732,0.0507238,0.113125,0.232596,0.289377,0.29179,0.296469,0.334508,0.38019,0.470635,0.543414,0.674119,0.753739,0.900672,1.06735,1.36195,1.89553,2.74651,3.4676,4.21142,4.97649,5.86998,7.06124,8.57371,9.93399,10.212,8.57337,5.57363,2.58732,0.861693,56.55910687,0.989708,10.8,0.0768,1.07359,18.69,15.799,2020,10,5,8,7,22,10/5/2020,8:07:22 AM,10/05/2020 8:07:22,6.5535,150.124,84.3671,57,2514,2698,3281,0,26039,4,0,0.890167,4.65383,8:07:22 AM,51.2887467,2.6286535,,RTK,08:07:22,34613.24,15.8178,7.816,18.36,2.514,,,,,,,,,0001_20201005_080301
0,0,0,0,0.00505035,0.0179842,0.026083,0.0480879,0.115333,0.252904,0.325167,0.326217,0.328358,0.367597,0.416753,0.520804,0.60527,0.747106,0.813657,0.940638,1.07812,1.3519,1.88391,2.83281,3.78264,4.92146,6.1306,7.20188,7.98519,8.38643,8.34078,7.66996,6.16269,4.01732,1.89813,0.640573,59.75272945,0.983096,10.81,0.0768,1.07429,18.65,15.798,2020,10,5,8,7,23,10/5/2020,8:07:23 AM,10/05/2020 8:07:23,6.5535,127.099,80.1414,56,2513,2700,3269,0,26034,4,0,0.883641,4.9482,8:07:23 AM,51.28873397,2.6286435,,RTK,08:07:23,34613.96,15.81756,7.92,18.484,2.158,,,,,,,,,0001_20201005_080301
0,0,0,0,0.00481778,0.0175424,0.0255982,0.0472993,0.113348,0.246495,0.309786,0.302457,0.299417,0.332328,0.374952,0.468792,0.547025,0.686932,0.766987,0.916218,1.08468,1.38755,1.95186,2.87618,3.68238,4.58324,5.6104,6.82854,8.26757,9.85414,11.261,12.0429,10.922,7.35105,3.20474,1.00464,62.84753468,0.981626,10.79,0.0768,1.07218,18.67,15.798,2020,10,5,8,7,24,10/5/2020,8:07:24 AM,10/05/2020 8:07:24,6.5535,145.447,97.373,56,2509,2689,3262,0,26036,4,0,0.884057,4.92937,8:07:24 AM,51.28872408,2.62863133,,RTK,08:07:24,34614.76,15.81724,6.736,18.5,2.64,,,,,,,,,0001_20201005_080301
0,0,0,0,0.00605369,0.0203055,0.0282627,0.049361,0.113197,0.237567,0.296022,0.292821,0.292045,0.324759,0.367549,0.46059,0.541313,0.6805,0.76231,0.900367,1.05402,1.32918,1.84378,2.71919,3.53739,4.47824,5.52904,6.63971,7.7525,8.8611,9.79566,10.2598,9.41381,6.82616,3.36751,1.17445,58.91283289,0.989708,10.8,0.0768,1.07359,18.8,15.798,2020,10,5,8,7,25,10/5/2020,8:07:25 AM,10/05/2020 8:07:25,6.5535,140.922,89.9545,56,2506,2679,3270,0,26057,4,0,0.890167,4.65383,8:07:25 AM,51.28871392,2.6286205,,RTK,08:07:25,34615.24,15.817,5.368,18.484,2.074,,,,,,,,,0001_20201005_080301
0,0,0,0.00101544,0.00708275,0.0228047,0.0309274,0.0523014,0.116762,0.238726,0.292694,0.287471,0.285756,0.316133,0.357575,0.449453,0.53202,0.672424,0.758008,0.896945,1.05189,1.32447,1.8258,2.69664,3.58008,4.67931,5.94363,7.28889,8.57443,9.5579,9.78767,8.96509,6.88083,4.10913,1.77675,0.622661,61.62880869,0.984565,10.81,0.0768,1.07359,18.99,15.799,2020,10,5,8,7,26,10/5/2020,8:07:26 AM,10/05/2020 8:07:26,6.5535,137.367,83.9833,56,2514,2679,3277,0,26086,4,0,0.885541,4.86225,8:07:26 AM,51.28870173,2.62861283,,RTK,08:07:26,34615.56,15.8172,8.992,18.528,1.902,,,,,,,,,0001_20201005_080301
0,0,0,0.00165344,0.0105814,0.0303206,0.0365968,0.0541123,0.111141,0.20923,0.241922,0.232769,0.230861,0.257116,0.296388,0.372016,0.436749,0.539177,0.590236,0.670412,0.755504,0.908723,1.19427,1.68271,2.14377,2.69259,3.29747,3.90672,4.51392,5.19243,6.00856,6.87269,7.09906,5.81497,3.19641,1.18165,36.61794854,1.01689,10.81,0.0768,1.07359,19.04,15.799,2020,10,5,8,7,27,10/5/2020,8:07:27 AM,10/05/2020 8:07:27,6.5535,146.927,60.7827,56,2515,2681,3284,0,26095,4,0,0.914619,3.56992,8:07:27 AM,51.28868867,2.62860667,,RTK,08:07:27,34612.04,15.81896,5,18.688,1.6,,,,,,,,,0001_20201005_080301
0,0,0,0,0.0028985,0.0114973,0.0187953,0.0404586,0.106218,0.254573,0.350918,0.358259,0.361354,0.401141,0.444433,0.546449,0.628664,0.775877,0.848597,0.98219,1.12595,1.36605,1.81047,2.57035,3.26846,4.11258,5.0845,6.22867,7.8566,10.4845,14.5341,19.0983,20.7223,15.9342,7.41104,1.99722,64.5745527,0.976483,10.81,0.0768,1.07429,19.01,15.8,2020,10,5,8,7,28,10/5/2020,8:07:28 AM,10/05/2020 8:07:28,6.5535,174.153,129.738,56,2518,2688,3277,0,26089,4,0,0.877697,5.21816,8:07:28 AM,51.28867663,2.62859933,,RTK,08:07:28,34611.36,15.81968,7.2,18.8,2.3,,,,,,,,,0001_20201005_080301
0,0,0,0,0.00659641,0.0218837,0.0305258,0.0533699,0.121805,0.255038,0.32051,0.320001,0.321548,0.358942,0.407764,0.513367,0.606715,0.765366,0.861062,1.01811,1.19356,1.50921,2.09702,3.1171,4.11678,5.29188,6.54668,7.71563,8.58009,8.95592,8.69064,7.83171,6.26641,4.13098,1.95272,0.657454,63.79711381,0.977217,10.81,0.0768,1.07218,18.82,15.799,2020,10,5,8,7,29,10/5/2020,8:07:29 AM,10/05/2020 8:07:29,6.5535,125.776,84.6364,56,2506,2689,3248,0,26060,4,0,0.880086,5.10941,8:07:29 AM,51.28866517,2.62859,,RTK,08:07:29,34613.24,15.81884,5.448,18.876,3.192,,,,,,,,,0001_20201005_080301
0,0,0,0,0.00667378,0.0228724,0.0319479,0.0554952,0.127439,0.267142,0.328852,0.323147,0.320169,0.354526,0.398348,0.494443,0.572267,0.709006,0.780519,0.917617,1.0681,1.36672,1.94979,2.98174,4.02937,5.32797,6.91516,8.79851,10.8354,12.74,13.8845,13.8399,11.5514,7.31083,3.10082,0.979655,75.60772428,0.969135,10.79,0.0768,1.07429,18.81,15.798,2020,10,5,8,7,30,10/5/2020,8:07:30 AM,10/05/2020 8:07:30,6.5535,145.693,112.39,57,2495,2688,3249,0,26059,4,0,0.871093,5.52028,8:07:30 AM,51.28865348,2.62858083,,RTK,08:07:30,34618.52,15.81564,8.76,18.76,2.652,,,,,,,,,0001_20201005_080301
0,0,0,0,0.00365323,0.0137801,0.0215167,0.0433209,0.108592,0.248731,0.331025,0.335052,0.336104,0.371355,0.410348,0.504978,0.581753,0.723499,0.803247,0.953344,1.11989,1.43965,2.06912,3.23505,4.48443,6.03724,7.82248,9.70839,11.5726,13.2432,14.3716,14.4658,12.6203,8.71013,4.15667,1.36531,80.89394893,0.961053,10.81,0.0768,1.07429,19.08,15.797,2020,10,5,8,7,31,10/5/2020,8:07:31 AM,10/05/2020 8:07:31,6.5535,149.814,122.212,56,2496,2691,3268,0,26100,4,0,0.863828,5.85526,8:07:31 AM,51.28864145,2.62857,,RTK,08:07:31,34619.84,15.81516,7,18.604,2.336,,,,,,,,,0001_20201005_080301
0,0,0,0,0.00653661,0.021668,0.0303263,0.0531402,0.121093,0.25292,0.315147,0.31402,0.315101,0.351861,0.398876,0.501198,0.590333,0.741897,0.829911,0.979748,1.14583,1.45122,2.02414,3.03107,4.05643,5.35294,6.89072,8.47753,9.80063,10.7189,11.1523,10.9941,9.48917,6.44506,2.95043,0.949926,69.92548611,0.975748,10.8,0.0768,1.07429,19.33,15.797,2020,10,5,8,7,32,10/5/2020,8:07:32 AM,10/05/2020 8:07:32,6.5535,149.8,100.754,56,2508,2694,3296,0,26140,4,0,0.877036,5.24827,8:07:32 AM,51.2886295,2.62855967,,RTK,08:07:32,34620,15.815,8.52,18.708,2.45,,,,,,,,,0001_20201005_080301
0,0,0,0,0.00383561,0.0145596,0.0220987,0.043523,0.109981,0.253536,0.336031,0.338949,0.339965,0.378162,0.42352,0.520564,0.595092,0.72193,0.77026,0.868123,0.969901,1.14901,1.48354,2.0556,2.58629,3.3027,4.24872,5.42974,6.92178,8.75199,10.814,12.4163,12.0044,8.65458,4.05582,1.21346,53.45340091,0.988239,10.81,0.0768,1.07429,19.36,15.797,2020,10,5,8,7,33,10/5/2020,8:07:33 AM,10/05/2020 8:07:33,6.5535,161.653,91.7979,56,2521,2697,3285,0,26144,4,0,0.888263,4.73947,8:07:33 AM,51.28861847,2.62855133,,RTK,08:07:33,34619.08,15.815,8.192,18.98,2.49,,,,,,,,,0001_20201005_080301
0,0,0,0,0.00521539,0.0187625,0.0276685,0.0518971,0.124988,0.274502,0.350278,0.34812,0.347542,0.388153,0.440681,0.557994,0.659147,0.833264,0.933438,1.11846,1.32765,1.74006,2.55779,4.06341,5.65782,7.47503,9.21515,10.5983,11.3472,11.2329,9.99186,7.97329,5.52148,3.20489,1.4236,0.503172,81.68728049,0.969135,10.8,0.0768,1.07359,19.16,15.796,2020,10,5,8,7,34,10/5/2020,8:07:34 AM,10/05/2020 8:07:34,6.5535,128.926,100.314,56,2501,2700,3241,0,26113,5,0,0.871663,5.49408,8:07:34 AM,51.28860773,2.62854167,,RTK,08:07:34,34619,15.81556,8.632,19.176,2.502,,,,,,,,,0001_20201005_080301
0,0,0,0.00109967,0.00784526,0.0251703,0.0331826,0.0540797,0.119404,0.241252,0.289897,0.284153,0.283251,0.317548,0.363116,0.451591,0.519759,0.634025,0.686864,0.795656,0.913505,1.13891,1.56241,2.25521,2.86866,3.5775,4.42341,5.49329,6.89953,8.68723,10.5282,11.7725,11.1924,8.14798,3.90965,1.33247,53.45574853,0.994852,10.81,0.0768,1.07359,19.26,15.796,2020,10,5,8,7,35,10/5/2020,8:07:35 AM,10/05/2020 8:07:35,6.5535,160.267,89.8107,56,2498,2692,3268,0,26128,4,0,0.894793,4.4465,8:07:35 AM,51.28859583,2.62852883,,RTK,08:07:35,34618.44,15.81592,10.024,19.1,2.216,,,,,,,,,0001_20201005_080301
0,0,0,0,0.00518066,0.0185902,0.0271549,0.0502362,0.12025,0.262811,0.33661,0.337053,0.341082,0.385926,0.441044,0.554322,0.647388,0.807149,0.890989,1.04221,1.20826,1.50148,2.04172,2.95403,3.80997,4.8762,6.194,7.74243,9.33331,10.6465,11.2843,11.083,9.72692,7.09634,3.74893,1.31677,67.86019596,0.97134,10.81,0.0768,1.07429,19.43,15.796,2020,10,5,8,7,36,10/5/2020,8:07:36 AM,10/05/2020 8:07:36,6.5535,154.192,100.832,56,2516,2687,3298,0,26155,4,0,0.873074,5.42941,8:07:36 AM,51.28858287,2.62851767,,RTK,08:07:36,34618.92,15.816,7.664,19,1.758,,,,,,,,,0001_20201005_080301
0,0,0,0,0.00652581,0.0223073,0.0306793,0.0527601,0.121062,0.252549,0.308345,0.298239,0.292383,0.319998,0.358047,0.445989,0.523834,0.663798,0.752058,0.902316,1.07379,1.38137,1.96204,2.94175,3.82816,4.74972,5.61218,6.36701,6.98932,7.48097,7.74976,7.74717,7.06995,5.34903,2.92309,1.1236,55.48696051,0.990443,10.81,0.0768,1.07359,19.33,15.797,2020,10,5,8,7,37,10/5/2020,8:07:37 AM,10/05/2020 8:07:37,6.5535,138.608,79.6998,56,2506,2691,3243,0,26140,4,0,0.890828,4.62415,8:07:37 AM,51.28857068,2.62851317,,RTK,08:07:37,34618.6,15.81604,7.816,19.16,2.216,,,,,,,,,0001_20201005_080301
0,0,0,0.00113307,0.00811146,0.0265378,0.0359977,0.0603506,0.134075,0.271602,0.326464,0.314884,0.307122,0.334183,0.372869,0.462221,0.540636,0.678007,0.760932,0.90088,1.05755,1.32986,1.8266,2.63236,3.33877,4.1584,5.13061,6.25507,7.5138,8.91189,10.2864,11.3286,10.8987,8.25964,4.10098,1.4007,57.97731563,0.980156,10.81,0.0768,1.07218,19.36,15.797,2020,10,5,8,7,38,10/5/2020,8:07:38 AM,10/05/2020 8:07:38,6.5535,151.097,93.9659,56,2489,2682,3245,0,26144,4,0,0.882733,4.98929,8:07:38 AM,51.28856002,2.628509,,RTK,08:07:38,34618,15.81656,9.368,19.24,2.484,,,,,,,,,0001_20201005_080301
0,0,0,0,0.00509871,0.0186395,0.0279907,0.0531344,0.127874,0.279982,0.354874,0.350249,0.348247,0.387726,0.437499,0.549746,0.644994,0.813603,0.913448,1.09325,1.29548,1.65491,2.32975,3.5025,4.66489,6.08896,7.74339,9.60355,11.6446,13.8517,15.856,17.013,15.825,11.4404,5.44204,1.74023,84.64208531,0.952971,10.81,0.0768,1.07429,19.6,15.797,2020,10,5,8,7,39,10/5/2020,8:07:39 AM,10/05/2020 8:07:39,6.5535,159.428,136.103,56,2495,2685,3288,0,26181,4,0,0.856563,6.19308,8:07:39 AM,51.28854707,2.62849867,,RTK,08:07:39,34618.72,15.816,10.008,19.116,2.4,,,,,,,,,0001_20201005_080301
0,0,0,0,0.00359743,0.0139266,0.0217747,0.0439644,0.111192,0.255838,0.340278,0.340584,0.343293,0.384785,0.431977,0.536689,0.622307,0.776663,0.856975,1.00504,1.16752,1.45889,2.0029,2.85027,3.46001,4.03117,4.65068,5.51393,6.96655,9.54711,13.8945,19.7391,24.0024,21.334,11.5522,3.43307,61.63241413,0.966931,10.81,0.0768,1.07359,19.7,15.797,2020,10,5,8,7,40,10/5/2020,8:07:40 AM,10/05/2020 8:07:40,6.5535,195.382,141.693,56,2510,2696,3265,0,26198,5,0,0.869681,5.58516,8:07:40 AM,51.28853402,2.62848667,,RTK,08:07:40,34618.8,15.81632,10.352,19.28,2.19,,,,,,,,,0001_20201005_080301
0,0,0,0,0.00501439,0.0182015,0.0271197,0.0509829,0.121889,0.265308,0.337551,0.333023,0.332068,0.37103,0.423041,0.539068,0.642484,0.819904,0.92785,1.11341,1.32388,1.69622,2.37709,3.47828,4.42788,5.50568,6.77056,8.26368,9.93763,11.6279,12.8845,13.3819,12.1202,8.63892,4.0756,1.3206,74.62124449,0.968401,10.81,0.0768,1.07359,19.66,15.797,2020,10,5,8,7,41,10/5/2020,8:07:41 AM,10/05/2020 8:07:41,6.5535,144.011,114.159,56,2496,2696,3246,0,26191,4,0,0.871003,5.52441,8:07:41 AM,51.28852415,2.62847833,,RTK,08:07:41,34618.76,15.81624,8.656,19.52,2.178,,,,,,,,,0001_20201005_080301
0,0,0,0,0.00650558,0.0230127,0.0322355,0.0560763,0.129095,0.268271,0.320736,0.302961,0.292073,0.319258,0.362233,0.457543,0.538082,0.66784,0.724718,0.827543,0.936073,1.152,1.58626,2.38159,3.20683,4.22889,5.41954,6.77177,8.24303,9.74549,10.8263,11.1425,9.96478,7.1174,3.42352,1.13986,59.82595608,0.984565,10.79,0.0768,1.07359,19.86,15.797,2020,10,5,8,7,42,10/5/2020,8:07:42 AM,10/05/2020 8:07:42,6.5535,148.032,92.614,56,2501,2691,3275,0,26222,4,0,0.885541,4.86225,8:07:42 AM,51.28851468,2.62846883,,RTK,08:07:42,34618.64,15.81636,10.8,19.5,2.674,,,,,,,,,0001_20201005_080301
0,0,0,0,0.00344475,0.0130656,0.0198611,0.0406557,0.106791,0.255809,0.34573,0.347937,0.348289,0.387058,0.433792,0.540232,0.628918,0.79078,0.885836,1.06722,1.27403,1.61628,2.23637,3.21792,3.99255,4.80332,5.71479,6.86818,8.51031,10.9899,14.4341,17.8858,18.3007,13.6576,6.37072,1.76092,69.87316915,0.957379,10.81,0.0768,1.07499,20.06,15.797,2020,10,5,8,7,43,10/5/2020,8:07:43 AM,10/05/2020 8:07:43,6.5535,176.176,127.849,56,2525,2688,3306,0,26253,0,0,0.859963,6.03465,8:07:43 AM,51.28850235,2.6284555,,RTK,08:07:43,34618.6,15.81632,7.32,19.552,2.652,,,,,,,,,0001_20201005_080301
0,0,0,0,0.00522241,0.018348,0.0268221,0.0499101,0.118825,0.258862,0.333394,0.335985,0.341307,0.386532,0.443973,0.565216,0.674526,0.857692,0.964627,1.12968,1.31149,1.60423,2.1226,2.97843,3.74965,4.71349,5.8811,7.20033,8.62393,10.1005,11.3931,11.9861,11.1054,8.4608,4.70042,1.74091,66.18977161,0.974279,10.79,0.0768,1.07429,19.84,15.797,2020,10,5,8,7,44,10/5/2020,8:07:44 AM,10/05/2020 8:07:44,6.5535,145.804,104.183,56,2515,2688,3248,0,26220,4,0,0.875716,5.30856,8:07:44 AM,51.28849018,2.6284445,,RTK,08:07:44,34618.16,15.81684,9.864,19.78,2.148,,,,,,,,,0001_20201005_080301
0,0,0,0,0.00592263,0.0202849,0.02856,0.0509751,0.119421,0.255847,0.322978,0.320793,0.320217,0.355477,0.402314,0.504732,0.592374,0.739619,0.818111,0.955908,1.10713,1.39565,1.95389,2.97016,4.04664,5.39721,6.88237,8.19185,8.9526,8.92782,8.0412,6.63281,4.93251,3.17537,1.58403,0.620761,63.68005363,0.984565,10.81,0.0768,1.07499,19.7,15.797,2020,10,5,8,7,45,10/5/2020,8:07:45 AM,10/05/2020 8:07:45,6.5535,132.664,80.6255,56,2476,2694,3207,0,26197,4,0,0.884382,4.91464,8:07:45 AM,51.28847953,2.62844017,,RTK,08:07:45,34618.52,15.81644,8.864,19.796,1.588,,,,,,,,,0001_20201005_080301
0,0,0,0,0.00508268,0.0188504,0.0273539,0.0494475,0.117513,0.252914,0.312765,0.303107,0.29823,0.330843,0.374008,0.469602,0.547484,0.685717,0.75943,0.909041,1.07823,1.43084,2.14085,3.37732,4.50333,5.56039,6.38089,7.01918,7.69993,8.65356,9.79453,10.8605,10.785,8.4279,4.34014,1.62471,63.10043848,0.980156,10.81,0.0768,1.07359,20.11,15.797,2020,10,5,8,7,46,10/5/2020,8:07:46 AM,10/05/2020 8:07:46,6.5535,143.842,99.1387,56,2460,2685,3250,0,26261,4,0,0.881576,5.04175,8:07:46 AM,51.28846753,2.628438,,RTK,08:07:46,34617.04,15.81692,6.672,19.544,1.648,,,,,,,,,0001_20201005_080301
0,0,0,0,0.00671464,0.0226472,0.0321546,0.0570595,0.131,0.275533,0.345183,0.343944,0.345968,0.389122,0.446012,0.568282,0.677414,0.858017,0.962333,1.13457,1.32569,1.67745,2.33962,3.47622,4.55557,5.75038,6.94163,8.06326,9.18068,10.3791,11.4479,12.0042,10.983,7.75992,3.69152,1.2243,71.73345394,0.972809,10.81,0.0768,1.07429,20.57,15.797,2020,10,5,8,7,47,10/5/2020,8:07:47 AM,10/05/2020 8:07:47,6.5535,151.273,107.396,56,2522,2698,3342,0,26333,4,0,0.874395,5.36894,8:07:47 AM,51.28845338,2.62842967,,RTK,08:07:47,34617.48,15.81716,7.672,19.644,2.072,,,,,,,,,0001_20201005_080301
0,0,0,0.00124067,0.00796382,0.0244137,0.0327868,0.0549637,0.120859,0.24591,0.308271,0.315119,0.324416,0.369349,0.423509,0.527744,0.613432,0.756691,0.836373,0.976755,1.13142,1.39922,1.87011,2.60486,3.21753,3.92006,4.75659,5.78544,7.0439,8.4587,9.76488,10.4967,10.0086,7.7767,4.33726,1.60955,55.89250669,0.98383,10.79,0.0768,1.07359,20.29,15.797,2020,10,5,8,7,48,10/5/2020,8:07:48 AM,10/05/2020 8:07:48,6.5535,146.951,90.1214,56,2532,2706,3267,0,26289,4,0,0.88488,4.89211,8:07:48 AM,51.28844195,2.62841917,,RTK,08:07:48,34619.88,15.8158,8.872,20.14,2.162,,,,,,,,,0001_20201005_080301
0,0,0,0,0.00689563,0.0227496,0.0312019,0.053681,0.122693,0.257478,0.321334,0.322616,0.326086,0.368924,0.427076,0.547242,0.656004,0.830916,0.928814,1.08145,1.24898,1.54002,2.06995,2.95703,3.76387,4.7091,5.74641,6.77334,7.67743,8.33641,8.53502,8.07255,6.65916,4.42919,2.12933,0.743866,59.66272113,0.984565,10.81,0.0768,1.07359,19.97,15.797,2020,10,5,8,7,49,10/5/2020,8:07:49 AM,10/05/2020 8:07:49,6.5535,127.726,81.6968,56,2480,2699,3212,0,26239,4,0,0.885541,4.86225,8:07:49 AM,51.2884333,2.62841017,,RTK,08:07:49,34618.88,15.81628,13.32,20.352,2.61,,,,,,,,,0001_20201005_080301
0,0,0,0,0.00473425,0.0170437,0.0254693,0.048631,0.117947,0.261601,0.340019,0.341338,0.342124,0.380116,0.427238,0.538874,0.643153,0.831618,0.963607,1.18126,1.43603,1.87304,2.66768,3.95587,5.04624,6.18975,7.37389,8.55226,9.53268,9.96092,9.50316,8.18002,6.22143,4.04751,2.00476,0.692329,72.55629325,0.973544,10.77,0.0768,1.07429,20.24,15.798,2020,10,5,8,7,50,10/5/2020,8:07:50 AM,10/05/2020 8:07:50,6.5535,120.135,93.7023,56,2485,2677,3263,0,26281,5,0,0.875055,5.33874,8:07:50 AM,51.28842308,2.62839767,,RTK,08:07:50,34618,15.817,11.456,19.976,2.476,,,,,,,,,0001_20201005_080301
0,0,0,0.00102569,0.00742969,0.0244013,0.0330688,0.0558917,0.126247,0.261135,0.321331,0.316176,0.315107,0.350758,0.397672,0.498754,0.586932,0.741189,0.837297,1.00016,1.1844,1.50121,2.07109,3.00216,3.84736,4.84719,6.00751,7.32366,8.70285,9.954,10.6969,10.6705,9.31165,6.52681,3.28443,1.24684,65.01290518,0.978687,10.81,0.0768,1.07429,20.61,15.798,2020,10,5,8,7,51,10/5/2020,8:07:51 AM,10/05/2020 8:07:51,6.5535,151.575,96.0531,56,2520,2683,3304,0,26340,4,0,0.879678,5.12797,8:07:51 AM,51.28841013,2.6283855,,RTK,08:07:51,34617.48,15.817,8.792,19.852,2.534,,,,,,,,,0001_20201005_080301
0,0,0,0,0.00201463,0.00900008,0.0166336,0.041316,0.117351,0.30205,0.430809,0.442015,0.447648,0.504028,0.563267,0.705182,0.819168,1.02576,1.13285,1.35009,1.59178,2.00001,2.75206,4.01793,5.20217,6.72627,8.73495,11.5116,15.5144,20.9741,26.8567,30.2502,27.2857,17.9134,7.6131,2.03871,113.7911523,0.91109,10.82,0.0768,1.07359,20.59,15.798,2020,10,5,8,7,52,10/5/2020,8:07:52 AM,10/05/2020 8:07:52,6.5535,182.391,198.892,56,2523,2696,3292,0,26336,1,0,0.819456,7.96458,8:07:52 AM,51.28839827,2.6283785,,RTK,08:07:52,34617.6,15.81688,9.816,20.204,2.482,,,,,,,,,0001_20201005_080301
0,0,0,0,0.00633511,0.0211236,0.0298537,0.0531448,0.121792,0.255235,0.318396,0.312454,0.309336,0.341989,0.386344,0.482896,0.564473,0.699928,0.769692,0.894206,1.02919,1.27731,1.74325,2.52518,3.24104,4.06947,5.02869,6.18241,7.62857,9.55775,11.9905,14.5267,15.296,12.2185,6.49259,2.33838,59.84055821,0.966931,10.8,0.0768,1.07359,20.34,15.797,2020,10,5,8,7,53,10/5/2020,8:07:53 AM,10/05/2020 8:07:53,6.5535,180.03,110.713,56,2516,2708,3264,0,26298,4,0,0.869681,5.58516,8:07:53 AM,51.28838748,2.62837183,,RTK,08:07:53,34619.92,15.81516,10.128,20.4,2.55,,,,,,,,,0001_20201005_080301
0,0,0,0.00107365,0.0073734,0.0236508,0.0323298,0.055271,0.123778,0.254545,0.316132,0.3149,0.316908,0.353805,0.401223,0.504695,0.597993,0.758214,0.858571,1.02138,1.20412,1.5306,2.13448,3.16292,4.14778,5.30241,6.62932,8.11038,9.59981,10.8752,11.3928,10.6516,8.28733,4.99717,2.10333,0.663364,70.03166265,0.973544,10.81,0.0768,1.07218,20.18,15.798,2020,10,5,8,7,54,10/5/2020,8:07:54 AM,10/05/2020 8:07:54,6.5535,140.165,96.7344,56,2505,2698,3237,0,26272,4,0,0.876778,5.26007,8:07:54 AM,51.28837558,2.628364,,RTK,08:07:54,34618.12,15.81672,9.736,20.332,2.514,,,,,,,,,0001_20201005_080301
0,0,0,0,0.00405682,0.0150591,0.0225119,0.0432936,0.107146,0.241801,0.314965,0.315326,0.314661,0.347328,0.384688,0.472553,0.544702,0.680061,0.759118,0.909791,1.08048,1.3864,1.95279,2.90072,3.77183,4.8035,6.02804,7.4683,9.11454,10.7086,11.6865,11.4057,9.40625,6.08383,2.74869,0.853898,66.37876142,0.977217,10.8,0.0768,1.07218,20.38,15.798,2020,10,5,8,7,55,10/5/2020,8:07:55 AM,10/05/2020 8:07:55,6.5535,153.929,96.8771,56,2513,2677,3290,0,26303,4,0,0.880086,5.10941,8:07:55 AM,51.28836308,2.62835583,,RTK,08:07:55,34617.12,15.817,8.88,20.092,2.39,,,,,,,,,0001_20201005_080301
