Volume conc (microl/l) 1,Volume conc (microl/l) 2,Volume conc (microl/l) 3,Volume conc (microl/l) 4,Volume conc (microl/l) 5,Volume conc (microl/l) 6,Volume conc (microl/l) 7,Volume conc (microl/l) 8,Volume conc (microl/l) 9,Volume conc (microl/l) 10,Volume conc (microl/l) 11,Volume conc (microl/l) 12,Volume conc (microl/l) 13,Volume conc (microl/l) 14,Volume conc (microl/l) 15,Volume conc (microl/l) 16,Volume conc (microl/l) 17,Volume conc (microl/l) 18,Volume conc (microl/l) 19,Volume conc (microl/l) 20,Volume conc (microl/l) 21,Volume conc (microl/l) 22,Volume conc (microl/l) 23,Volume conc (microl/l) 24,Volume conc (microl/l) 25,Volume conc (microl/l) 26,Volume conc (microl/l) 27,Volume conc (microl/l) 28,Volume conc (microl/l) 29,Volume conc (microl/l) 30,Volume conc (microl/l) 31,Volume conc (microl/l) 32,Volume conc (microl/l) 33,Volume conc (microl/l) 34,Volume conc (microl/l) 35,Volume conc (microl/l) 36,TVC_recal,Laser transmission Sensor [mW],Supply voltage in calibrated units [V],External Auxiliary input 1 in calibrated units [mW],Laser Reference sensor in calibrated units [mW],Depth in calibrated units [m],Temperature in calibrated units [C],year,Month,day,hour,minute,second,DATE,TIME,DATE  & Time (format gps),External Auxiliary input 2 in calibrated units [mW],Sauter Mean Diameter [?],Total Volume Concentration [ppm],Relative Humidity [%],Accelerometer X [counts],Accelerometer Y [counts],Accelerometer Z [counts],Raw pressure (most sign bit),Raw pressure (least sign 16 bits),Ambient light (counts),Not used,Computed optical transmission over path,Beam-attenuation (c) [m-1].,Current Time,Latitude_ship,Longitude_ship,Speed Over Ground,GPSfix,Row Labels,Average of Salinity,Average of Temperature_C,Average of Turbidity_NTU,Average of Depth_m,Average of Chlorohyll_ug_L,Time,VPR lat,VPR long,VPR depth,majoraxis,minoraxis,angle,devz,linename
0,0,0,0,0,0,0,0,0.0022,0.0572,0.4064,0.5978,0.5849,0.5457,0.3859,0.3178,0.2379,0.2181,0.1751,0.2257,0.2905,0.4409,0.852,1.6297,2.0729,2.2068,2.1359,2.0322,2.0341,2.1622,2.3835,2.5881,2.6552,2.4235,1.7135,0.5632,21.9954,1.1286,10.96,0.075,0.9963,13.23,-5,2021,7,9,10,0,16,7/9/2021,10:00:16 AM,7/09/2021 10:00:16,6.554,112.09,31.9389,46,2377,2711,3216,0,25291,6,0,0.957,1.753,10:00:16 AM,51.28485785,2.6191665,3.4,RTK       ,,,,,,,2021-07-09 10:00:16+00:00,51.28450267,2.618807833,-12.12,0.06,0.06,215.41,0.03,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0018,0.0635,0.501,0.6695,0.5669,0.4649,0.2997,0.2448,0.1882,0.181,0.1527,0.2141,0.2997,0.4682,0.933,1.7954,2.1827,2.1044,1.785,1.5266,1.4588,1.6619,2.2552,3.4945,5.2475,6.3063,4.4356,1.3174,20.019,1.1292,10.97,0.075,0.9963,13.29,-5,2021,7,9,10,0,17,7/9/2021,10:00:17 AM,7/09/2021 10:00:17,6.554,146.94,40.8204,46,2377,2702,3218,0,25301,5,0,0.958,1.729,10:00:17 AM,51.28487238,2.61917683,3.4,RTK       ,,,,,,,2021-07-09 10:00:17+00:00,,,,,,,,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0034,0.0811,0.48,0.5691,0.4791,0.4043,0.2765,0.2324,0.183,0.1813,0.1595,0.2273,0.3233,0.5295,1.1181,2.2341,2.7148,2.467,1.9103,1.5002,1.3494,1.4571,1.8453,2.6101,3.4929,3.685,2.1427,0.5471,20.7261,1.1272,10.97,0.075,0.9963,13.41,-5,2021,7,9,10,0,18,7/9/2021,10:00:18 AM,7/09/2021 10:00:18,6.554,118.16,33.2039,46,2382,2709,3230,0,25320,5,0,0.956,1.801,10:00:18 AM,51.28488633,2.6191865,3.3,RTK       ,,,,,,,2021-07-09 10:00:18+00:00,,,,,,,,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0036,0.0913,0.5482,0.6406,0.5149,0.4173,0.2792,0.2361,0.1917,0.1952,0.1743,0.2431,0.3388,0.5001,0.9066,1.6018,1.9256,1.9698,1.8245,1.6737,1.6336,1.7789,2.1078,2.5882,2.8936,2.4525,1.1666,0.234,19.7967,1.1313,10.96,0.075,0.9963,13.44,-5,2021,7,9,10,0,19,7/9/2021,10:00:19 AM,7/09/2021 10:00:19,6.554,108.58,29.1314,46,2386,2711,3239,0,25324,5,0,0.959,1.656,10:00:19 AM,51.2848989,2.6191965,3,RTK       ,,,,,,,2021-07-09 10:00:19+00:00,,,,,,,,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0044,0.1053,0.5929,0.6539,0.5108,0.409,0.2737,0.2298,0.1827,0.1822,0.161,0.2282,0.3233,0.4999,0.9767,1.8347,2.2217,2.1516,1.8127,1.4951,1.3241,1.3522,1.6179,2.2243,3.0836,3.4922,2.1861,0.5285,19.1438,1.1292,10.97,0.075,0.9974,13.42,-5,2021,7,9,10,0,20,7/9/2021,10:00:20 AM,7/09/2021 10:00:20,6.554,114.94,30.6583,46,2378,2702,3213,0,25321,5,0,0.957,1.776,10:00:20 AM,51.28491233,2.6192065,3.4,RTK       ,,,,,,,2021-07-09 10:00:20+00:00,51.284561,2.6188525,-12.9,0.11,0.07,215.54,0.08,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0021,0.057,0.4062,0.5695,0.5293,0.4676,0.3173,0.2594,0.1993,0.1917,0.1643,0.2229,0.3019,0.4624,0.8907,1.6926,2.1146,2.1324,1.881,1.6086,1.4661,1.4903,1.7305,2.1783,2.7712,3.0421,2.2989,0.62,19.1577,1.1333,10.97,0.075,0.9968,13.5,-5,2021,7,9,10,0,21,7/9/2021,10:00:21 AM,7/09/2021 10:00:21,6.554,116.56,30.0681,46,2371,2701,3206,0,25334,5,0,0.961,1.607,10:00:21 AM,51.2849266,2.61921717,3.4,RTK       ,,,,,,,2021-07-09 10:00:21+00:00,51.28457517,2.618846833,-11.33,0.07,0.06,217.59,0.04,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0028,0.0749,0.4852,0.6125,0.5293,0.4504,0.3005,0.2422,0.1824,0.1728,0.145,0.2015,0.2795,0.4392,0.8742,1.6562,2.004,1.9276,1.6156,1.3536,1.2803,1.4611,2.0045,3.1168,4.7529,5.6575,3.6797,0.9211,18.2953,1.1306,10.96,0.075,0.9968,13.5,-5,2021,7,9,10,0,22,7/9/2021,10:00:22 AM,7/09/2021 10:00:22,6.554,141.88,36.4233,46,2384,2703,3237,0,25334,5,0,0.958,1.704,10:00:22 AM,51.28494,2.619228,3.2,RTK       ,,,,,,,2021-07-09 10:00:22+00:00,,,,,,,,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0035,0.0897,0.5428,0.6335,0.5088,0.4134,0.2775,0.2365,0.1913,0.1937,0.173,0.2477,0.3544,0.5561,1.0902,2.0283,2.4054,2.3111,1.988,1.7091,1.5879,1.6579,1.9452,2.4439,2.9584,2.9128,1.7775,0.4283,21.145,1.1251,10.97,0.075,0.9968,13.62,-5,2021,7,9,10,0,23,7/9/2021,10:00:23 AM,7/09/2021 10:00:23,6.554,110.85,31.666,45,2387,2706,3235,0,25353,5,0,0.954,1.898,10:00:23 AM,51.2849533,2.6192375,3.2,RTK       ,,,,,,,2021-07-09 10:00:23+00:00,,,,,,,,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0022,0.074,0.552,0.699,0.559,0.4367,0.2773,0.2314,0.1885,0.1931,0.1733,0.2457,0.3485,0.5308,1.0093,1.8305,2.1167,1.9686,1.6081,1.3144,1.1952,1.3083,1.6736,2.3015,2.7734,2.3003,0.9257,0.1432,18.5362,1.1286,10.97,0.075,0.9963,13.59,-5,2021,7,9,10,0,24,7/9/2021,10:00:24 AM,7/09/2021 10:00:24,6.554,100.61,26.9805,46,2376,2697,3212,0,25348,5,0,0.957,1.753,10:00:24 AM,51.28496697,2.6192475,3.3,RTK       ,,,,,,,2021-07-09 10:00:24+00:00,,,,,,,,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0038,0.0817,0.4598,0.579,0.5209,0.4773,0.3577,0.3189,0.2594,0.2535,0.2135,0.276,0.356,0.5126,0.9249,1.6712,2.063,2.1522,2.0259,1.8763,1.8536,2.0644,2.6153,3.4351,3.9774,3.2361,1.3965,0.2652,21.9169,1.1279,10.96,0.075,0.9968,13.54,-5,2021,7,9,10,0,25,7/9/2021,10:00:25 AM,7/09/2021 10:00:25,6.554,117.68,34.2272,46,2371,2701,3201,0,25339,5,0,0.956,1.801,10:00:25 AM,51.28498057,2.619258,3.3,RTK       ,,,,,,,2021-07-09 10:00:25+00:00,51.28463483,2.618891167,-12.09,0.06,0.06,217.91,0.03,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0022,0.061,0.4317,0.605,0.5749,0.537,0.3845,0.3202,0.2411,0.2217,0.1774,0.2299,0.2979,0.441,0.8295,1.5349,1.8623,1.8338,1.5925,1.3461,1.2198,1.2205,1.3562,1.5617,1.6583,1.3379,0.6374,0.1387,17.3211,1.1299,10.97,0.075,0.9963,13.62,-5,2021,7,9,10,0,26,7/9/2021,10:00:26 AM,7/09/2021 10:00:26,6.554,87.66,22.6551,46,2384,2701,3232,0,25353,5,0,0.958,1.704,10:00:26 AM,51.28499427,2.61926833,3.2,RTK       ,,,,,,,2021-07-09 10:00:26+00:00,51.28464767,2.618903167,-12.01,0.06,0.06,217.34,0.02,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0054,0.1264,0.6563,0.6607,0.4701,0.3464,0.2172,0.1768,0.1405,0.1463,0.1361,0.2028,0.3021,0.4947,1.0403,2.0546,2.4675,2.2386,1.73,1.3691,1.2553,1.434,1.965,3.0175,4.4188,5.0181,3.3518,0.883,19.6362,1.1238,10.95,0.075,0.9963,13.75,-5,2021,7,9,10,0,27,7/9/2021,10:00:27 AM,7/09/2021 10:00:27,6.554,133.54,36.3253,46,2393,2701,3248,0,25373,5,0,0.953,1.923,10:00:27 AM,51.285008,2.61927833,3.3,RTK       ,,,,,,,2021-07-09 10:00:27+00:00,51.28465933,2.618913,-11.62,0.06,0.06,217.29,0.03,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0034,0.082,0.4898,0.5999,0.5145,0.4462,0.3179,0.2777,0.2234,0.2167,0.1796,0.2369,0.3119,0.4803,0.9566,1.8476,2.2671,2.1915,1.8477,1.5471,1.4265,1.5263,1.878,2.5283,3.2135,3.164,1.7562,0.3961,19.8686,1.1279,10.96,0.075,0.9968,13.72,-5,2021,7,9,10,0,28,7/9/2021,10:00:28 AM,7/09/2021 10:00:28,6.554,113.36,30.9267,46,2374,2692,3205,0,25368,5,0,0.956,1.801,10:00:28 AM,51.2850214,2.6192885,3.2,RTK       ,,,,,,,2021-07-09 10:00:28+00:00,,,,,,,,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0047,0.1003,0.5353,0.6158,0.5207,0.4615,0.3459,0.3177,0.2697,0.2745,0.2377,0.3071,0.396,0.5444,0.9263,1.5568,1.7853,1.7314,1.5537,1.4565,1.5843,2.0779,3.1422,4.7356,5.8521,4.8092,2.0828,0.3753,20.7457,1.121,10.97,0.075,0.9963,13.55,-5,2021,7,9,10,0,29,7/9/2021,10:00:29 AM,7/09/2021 10:00:29,6.554,134.28,38.6008,46,2359,2695,3180,0,25341,5,0,0.951,2.02,10:00:29 AM,51.28503497,2.61929833,3.3,RTK       ,,,,,,,2021-07-09 10:00:29+00:00,,,,,,,,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0066,0.1075,0.5058,0.5872,0.4997,0.427,0.3,0.2494,0.1959,0.1916,0.168,0.2256,0.3025,0.4646,0.8978,1.7106,2.179,2.2494,2.0252,1.7463,1.5845,1.5927,1.8093,2.186,2.5499,2.4195,1.4771,0.3788,20.0262,1.1299,10.95,0.075,0.9968,13.61,-5,2021,7,9,10,0,30,7/9/2021,10:00:30 AM,7/09/2021 10:00:30,6.554,107.39,29.0374,46,2372,2697,3224,0,25350,5,0,0.958,1.728,10:00:30 AM,51.28504863,2.61930867,3.3,RTK       ,,,,,,,2021-07-09 10:00:30+00:00,,,,,,,,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0041,0.0963,0.5381,0.6075,0.4799,0.3879,0.2642,0.2278,0.187,0.1892,0.1672,0.2302,0.3168,0.4744,0.8909,1.6228,1.926,1.833,1.5123,1.22,1.062,1.0785,1.2785,1.6783,2.0838,1.9931,1.0555,0.222,16.5946,1.134,10.96,0.075,0.9968,13.68,-5,2021,7,9,10,0,31,7/9/2021,10:00:31 AM,7/09/2021 10:00:31,6.554,97.24,23.6273,46,2387,2700,3234,0,25362,5,0,0.961,1.583,10:00:31 AM,51.2850625,2.61931883,3.4,RTK       ,,,,,,,2021-07-09 10:00:31+00:00,51.28471983,2.618948333,-11.67,0.06,0.06,218.77,0.02,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0028,0.0873,0.5963,0.698,0.5474,0.4273,0.2731,0.2288,0.1863,0.1925,0.1746,0.2501,0.3581,0.5434,1.0266,1.8657,2.2042,2.139,1.8657,1.6581,1.6391,1.8699,2.3846,3.1992,3.9436,3.6592,1.8542,0.3627,21.2189,1.1258,10.97,0.075,0.9963,13.61,-5,2021,7,9,10,0,32,7/9/2021,10:00:32 AM,7/09/2021 10:00:32,6.554,119.13,34.238,45,2379,2701,3220,0,25351,5,0,0.955,1.85,10:00:32 AM,51.28507638,2.61932883,3.3,RTK       ,,,,,,,2021-07-09 10:00:32+00:00,51.2847315,2.618956167,-11.86,0.41,0.19,218.95,0.37,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0037,0.085,0.5053,0.637,0.5696,0.514,0.3711,0.3199,0.2523,0.2449,0.2065,0.2732,0.361,0.5348,0.9873,1.774,2.1168,2.0612,1.7591,1.474,1.3507,1.4494,1.8127,2.5514,3.5165,3.8134,2.3127,0.5762,19.6635,1.1286,10.94,0.075,0.9968,13.57,-5,2021,7,9,10,0,33,7/9/2021,10:00:33 AM,7/09/2021 10:00:33,6.554,116.93,32.4334,46,2376,2702,3221,0,25345,5,0,0.957,1.776,10:00:33 AM,51.28508983,2.61933917,3.3,RTK       ,,,,,,,2021-07-09 10:00:33+00:00,,,,,,,,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0047,0.1073,0.5744,0.6178,0.4896,0.4095,0.2867,0.2494,0.2031,0.2069,0.184,0.2568,0.3581,0.5363,1.0122,1.863,2.2502,2.2057,1.9073,1.6495,1.5656,1.7142,2.1461,2.8939,3.721,3.7792,2.2386,0.5045,20.7984,1.1265,10.96,0.075,0.9968,13.52,-5,2021,7,9,10,0,34,7/9/2021,10:00:34 AM,7/09/2021 10:00:34,6.554,120.55,33.9357,45,2376,2703,3224,0,25336,5,0,0.955,1.849,10:00:34 AM,51.28510327,2.61934867,3.2,RTK       ,,,,,,,2021-07-09 10:00:34+00:00,51.2847705,2.618956833,-11.02,0.28,0.13,223.23,0.25,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0015,0.0588,0.51,0.6973,0.6143,0.5361,0.3653,0.319,0.2619,0.271,0.243,0.3465,0.4924,0.6901,1.1002,1.5637,1.4937,1.3924,1.5179,2.0783,3.3397,5.6933,9.0659,12.9807,13.5303,7.4892,1.7159,0.2493,32.6523,1.1129,10.96,0.075,0.9968,13.48,-5,2021,7,9,10,0,35,7/9/2021,10:00:35 AM,7/09/2021 10:00:35,6.554,164.59,68.6175,45,2377,2697,3220,0,25330,5,0,0.943,2.337,10:00:35 AM,51.28511697,2.61935917,3.3,RTK       ,,,,,,,2021-07-09 10:00:35+00:00,,,,,,,,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0026,0.0689,0.4624,0.6088,0.5413,0.4717,0.3226,0.2676,0.2064,0.1988,0.1701,0.2366,0.3287,0.5271,1.084,2.1288,2.5854,2.3941,1.8742,1.4186,1.1705,1.1513,1.4006,2.0258,3.0035,3.596,2.3756,0.6066,19.6211,1.1292,10.97,0.075,0.9974,13.48,-5,2021,7,9,10,0,36,7/9/2021,10:00:36 AM,7/09/2021 10:00:36,6.554,113.35,31.2284,46,2382,2697,3223,0,25331,5,0,0.957,1.776,10:00:36 AM,51.28513075,2.61937,3.3,RTK       ,,,,,,,2021-07-09 10:00:36+00:00,,,,,,,,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0037,0.0886,0.5222,0.6344,0.5256,0.435,0.2943,0.2506,0.2066,0.2135,0.1946,0.2665,0.365,0.5328,0.9707,1.7686,2.1547,2.1275,1.8176,1.4867,1.2738,1.221,1.3285,1.5256,1.6357,1.3614,0.6738,0.1486,18.6825,1.1313,10.97,0.075,0.9968,13.46,-5,2021,7,9,10,0,37,7/9/2021,10:00:37 AM,7/09/2021 10:00:37,6.554,87.66,24.0276,46,2387,2704,3231,0,25327,5,0,0.959,1.68,10:00:37 AM,51.28514445,2.61937983,3.2,RTK       ,,,,,,,2021-07-09 10:00:37+00:00,,,,,,,,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0015,0.0552,0.4718,0.7042,0.6453,0.5505,0.3513,0.2753,0.2043,0.1929,0.1628,0.2285,0.3206,0.5142,1.0512,2.0528,2.4968,2.3742,1.9761,1.656,1.5658,1.7347,2.204,2.972,3.7686,3.7081,2.2031,0.4871,21.79,1.1299,10.92,0.075,0.9968,13.4,-5,2021,7,9,10,0,38,7/9/2021,10:00:38 AM,7/09/2021 10:00:38,6.554,117.5,34.9289,46,2383,2701,3228,0,25317,5,0,0.958,1.728,10:00:38 AM,51.28515825,2.61938917,3.2,RTK       ,,,,,,,2021-07-09 10:00:38+00:00,51.284815,2.619027667,-11.35,0.06,0.06,203.18,0.02,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0025,0.072,0.4889,0.6222,0.5399,0.4691,0.3243,0.2776,0.2212,0.2197,0.19,0.2616,0.3595,0.5464,1.0519,1.9712,2.3751,2.2957,1.9348,1.5887,1.4021,1.4537,1.8319,2.7262,4.3517,6.418,6.3311,2.3425,20.5,1.1238,10.96,0.075,0.9974,13.32,-5,2021,7,9,10,0,39,7/9/2021,10:00:39 AM,7/09/2021 10:00:39,6.554,150.48,42.6696,45,2374,2690,3213,0,25305,5,0,0.952,1.97,10:00:39 AM,51.28517143,2.6194,3.2,RTK       ,,,,,,,2021-07-09 10:00:39+00:00,51.28483,2.619035167,-11.09,0.06,0.06,202.02,0.02,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0016,0.0514,0.41,0.613,0.5843,0.5163,0.3331,0.2555,0.1842,0.1726,0.1496,0.2168,0.3138,0.514,1.0567,2.0801,2.5953,2.527,2.1161,1.743,1.5815,1.6669,2.0516,2.8016,3.7374,3.993,2.5055,0.6598,21.7344,1.1279,10.96,0.075,0.9968,13.3,-5,2021,7,9,10,0,40,7/9/2021,10:00:40 AM,7/09/2021 10:00:40,6.554,122.02,35.4317,45,2381,2692,3218,0,25302,5,0,0.956,1.801,10:00:40 AM,51.28518518,2.6194105,3.4,RTK       ,,,,,,,2021-07-09 10:00:40+00:00,51.28484233,2.619043,-10.38,0.06,0.06,199.89,0.02,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0022,0.061,0.4352,0.6242,0.6028,0.5618,0.3962,0.3303,0.2539,0.2414,0.2,0.2569,0.3289,0.458,0.7898,1.386,1.7294,1.9074,1.9703,2.0678,2.3545,3.001,4.1559,5.885,7.6763,7.8822,4.5884,1.06,24.1149,1.1183,10.95,0.075,0.9968,13.27,-5,2021,7,9,10,0,41,7/9/2021,10:00:41 AM,7/09/2021 10:00:41,6.554,159.54,51.2067,46,2389,2695,3228,0,25298,5,0,0.948,2.141,10:00:41 AM,51.28519937,2.61942067,3.3,RTK       ,,,,,,,2021-07-09 10:00:41+00:00,,,,,,,,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0035,0.0834,0.4903,0.5996,0.4997,0.4136,0.2763,0.2274,0.1776,0.1754,0.1551,0.2222,0.3182,0.5193,1.0605,2.0186,2.4007,2.2472,1.8071,1.3934,1.1604,1.147,1.4278,2.1208,3.2658,4.0629,2.9543,0.7551,18.8243,1.132,10.97,0.075,0.9974,13.26,-5,2021,7,9,10,0,42,7/9/2021,10:00:42 AM,7/09/2021 10:00:42,6.554,122.06,31.9833,45,2388,2698,3241,0,25295,5,0,0.959,1.679,10:00:42 AM,51.28521285,2.61943033,3.1,RTK       ,,,,,,,2021-07-09 10:00:42+00:00,,,,,,,,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0079,0.1382,0.5981,0.5947,0.4403,0.3418,0.2324,0.2005,0.167,0.1753,0.1641,0.2387,0.3469,0.5541,1.1144,2.1064,2.5097,2.3408,1.8934,1.53,1.3549,1.4126,1.734,2.4608,3.5141,4.0801,2.7476,0.7789,20.1962,1.1292,10.96,0.075,0.9968,13.12,-5,2021,7,9,10,0,43,7/9/2021,10:00:43 AM,7/09/2021 10:00:43,6.554,122.68,33.7776,45,2379,2690,3227,0,25273,5,0,0.957,1.752,10:00:43 AM,51.2852258,2.61944,3.2,RTK       ,,,,,,,2021-07-09 10:00:43+00:00,,,,,,,,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0019,0.0546,0.3956,0.5653,0.5402,0.497,0.3475,0.2891,0.2206,0.2098,0.1746,0.2354,0.3168,0.5035,1.0314,2.0431,2.5293,2.441,2.0357,1.676,1.5232,1.6135,1.9927,2.6273,3.1566,2.7314,1.2775,0.2318,21.2378,1.1265,10.97,0.075,0.9963,13.01,-5,2021,7,9,10,0,44,7/9/2021,10:00:44 AM,7/09/2021 10:00:44,6.554,108.64,31.2624,45,2366,2685,3183,0,25257,5,0,0.955,1.826,10:00:44 AM,51.28523948,2.61945117,3.5,RTK       ,,,,,,,2021-07-09 10:00:44+00:00,51.28490167,2.619091,-11.1,0.06,0.06,202.66,0.02,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0023,0.0671,0.479,0.6366,0.5705,0.4955,0.3316,0.2697,0.2054,0.1981,0.1683,0.2302,0.3144,0.4839,0.9479,1.8219,2.2663,2.2531,1.9439,1.6349,1.4852,1.5515,1.8573,2.4053,2.9179,2.6937,1.3576,0.2707,20.2146,1.1306,10.97,0.075,0.9963,13.11,-5,2021,7,9,10,0,45,7/9/2021,10:00:45 AM,7/09/2021 10:00:45,6.554,107.17,29.8596,46,2369,2692,3203,0,25272,5,0,0.959,1.68,10:00:45 AM,51.28525407,2.61946233,3.4,RTK       ,,,,,,,2021-07-09 10:00:45+00:00,51.28491433,2.6190995,-11.11,0.06,0.06,203.06,0.02,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0022,0.0591,0.4085,0.5552,0.5127,0.4607,0.3181,0.2607,0.1964,0.1842,0.1525,0.2042,0.273,0.4196,0.8226,1.61,2.0691,2.1328,1.9057,1.6324,1.4853,1.5009,1.7266,2.1139,2.4227,2.1754,1.16,0.2481,18.8925,1.134,10.97,0.075,0.9974,13.11,-5,2021,7,9,10,0,46,7/9/2021,10:00:46 AM,7/09/2021 10:00:46,6.554,105.43,27.0126,46,2401,2701,3263,0,25272,5,0,0.961,1.607,10:00:46 AM,51.28526745,2.6194725,3.1,RTK       ,,,,,,,2021-07-09 10:00:46+00:00,,,,,,,,0000_20210709_095531
0,0,0,0,0,0,0,0,0.003,0.0827,0.5256,0.6432,0.5367,0.4476,0.2989,0.247,0.1915,0.186,0.1585,0.2178,0.2987,0.4591,0.9109,1.8186,2.3975,2.518,2.2873,2.0692,2.0706,2.3465,2.8359,3.2943,3.1418,2.0896,0.7807,0.117,23.5508,1.1245,10.97,0.075,0.9974,13.21,-5,2021,7,9,10,0,47,7/9/2021,10:00:47 AM,7/09/2021 10:00:47,6.554,108.87,32.9745,46,2395,2700,3242,0,25288,5,0,0.953,1.945,10:00:47 AM,51.28528028,2.6194815,3.2,RTK       ,,,,,,,2021-07-09 10:00:47+00:00,,,,,,,,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0044,0.0887,0.4859,0.5998,0.5298,0.4655,0.324,0.2644,0.1994,0.1885,0.1593,0.2139,0.2866,0.4394,0.8546,1.636,2.0676,2.0966,1.8736,1.693,1.7307,2.0776,2.8605,4.1243,5.5149,5.9405,4.0413,1.1976,21.1398,1.1224,10.97,0.075,0.9974,13.03,-5,2021,7,9,10,0,48,7/9/2021,10:00:48 AM,7/09/2021 10:00:48,6.554,147.86,41.9581,45,2369,2698,3199,0,25259,5,0,0.951,2.018,10:00:48 AM,51.28529453,2.61949183,3.5,RTK       ,,,,,,,2021-07-09 10:00:48+00:00,,,,,,,,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0065,0.1119,0.5028,0.546,0.4466,0.3831,0.2803,0.2466,0.2007,0.198,0.1683,0.2192,0.2849,0.4285,0.8351,1.6141,2.0377,2.0485,1.7947,1.532,1.3925,1.4104,1.5741,1.84,2.0171,1.7242,0.8801,0.2051,18.2625,1.1347,10.96,0.075,0.9963,12.92,-5,2021,7,9,10,0,49,7/9/2021,10:00:49 AM,7/09/2021 10:00:49,6.554,98.39,24.929,45,2372,2693,3210,0,25242,5,0,0.962,1.535,10:00:49 AM,51.28530838,2.61950267,3.3,RTK       ,,,,,,,2021-07-09 10:00:49+00:00,51.28497417,2.619122833,-9.09,0.06,0.06,196.04,0.02,0000_20210709_095531
0,0,0,0,0,0,0,0.0027,0.0284,0.2402,0.6172,0.5863,0.4788,0.4362,0.3568,0.332,0.2786,0.2814,0.243,0.301,0.3707,0.5308,0.9409,1.632,1.9501,2.0173,1.9868,2.0783,2.4944,3.4368,5.1842,8.6743,14.904,19.9589,13.3476,5.0163,26.8049,1.1081,10.97,0.075,0.9974,12.92,-5,2021,7,9,10,0,50,7/9/2021,10:00:50 AM,7/09/2021 10:00:50,6.554,208.29,88.7059,46,2388,2696,3230,0,25242,6,0,0.939,2.533,10:00:50 AM,51.28532188,2.61951283,3.2,RTK       ,,,,,,,2021-07-09 10:00:50+00:00,51.28498533,2.6191525,-10.76,0.06,0.06,201.79,0.02,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0022,0.0557,0.3888,0.5869,0.5981,0.5809,0.4213,0.349,0.2657,0.2529,0.2159,0.2825,0.3691,0.5195,0.8737,1.4554,1.7151,1.7792,1.7029,1.5813,1.5567,1.725,2.2508,3.2705,4.8546,6.2123,5.102,1.556,19.5286,1.1245,10.96,0.075,0.9963,12.95,-5,2021,7,9,10,0,51,7/9/2021,10:00:51 AM,7/09/2021 10:00:51,6.554,148.45,40.524,45,2395,2706,3241,0,25247,5,0,0.954,1.898,10:00:51 AM,51.28533573,2.61952283,3.4,RTK       ,,,,,,,2021-07-09 10:00:51+00:00,,,,,,,,0000_20210709_095531
0,0,0,0,0,0,0,0,0.0052,0.1027,0.5282,0.6114,0.5065,0.4167,0.2765,0.2223,0.1711,0.1695,0.1532,0.2203,0.3164,0.5139,1.0471,2.0457,2.5841,2.6248,2.3471,2.0569,1.8699,1.8146,1.8599,1.9491,1.8976,1.4793,0.7209,0.1444,22.464,1.1286,10.96,0.075,0.9968,12.92,-5,2021,7,9,10,0,52,7/9/2021,10:00:52 AM,7/09/2021 10:00:52,6.554,95.42,28.6554,46,2388,2700,3233,0,25242,5,0,0.957,1.776,10:00:52 AM,51.28534952,2.61953317,3.2,RTK       ,,,,,,,2021-07-09 10:00:52+00:00,,,,,,,,0000_20210709_095531
