rows,processed_file
1255552936,D:/Algorithm/timbers/data/tmp/20201005_VLIZ_TIMBERS/0001_20201005_080301.csv
511681323,D:/Algorithm/timbers/data/tmp/20201005_VLIZ_TIMBERS/0002_20201005_081430.csv
