rows,processed_file
1163536230,D:/Algorithm/timbers/data/tmp/20210204_VLIZ_TIMBERS/0026_20210204_132605.csv
914401484,D:/Algorithm/timbers/data/tmp/20210204_VLIZ_TIMBERS/0027_20210204_133612.csv
1026635188,D:/Algorithm/timbers/data/tmp/20210204_VLIZ_TIMBERS/0029_20210204_134827.csv
735620210,D:/Algorithm/timbers/data/tmp/20210204_VLIZ_TIMBERS/0030_20210204_135820.csv
