Volume conc (microl/l) 1,Volume conc (microl/l) 2,Volume conc (microl/l) 3,Volume conc (microl/l) 4,Volume conc (microl/l) 5,Volume conc (microl/l) 6,Volume conc (microl/l) 7,Volume conc (microl/l) 8,Volume conc (microl/l) 9,Volume conc (microl/l) 10,Volume conc (microl/l) 11,Volume conc (microl/l) 12,Volume conc (microl/l) 13,Volume conc (microl/l) 14,Volume conc (microl/l) 15,Volume conc (microl/l) 16,Volume conc (microl/l) 17,Volume conc (microl/l) 18,Volume conc (microl/l) 19,Volume conc (microl/l) 20,Volume conc (microl/l) 21,Volume conc (microl/l) 22,Volume conc (microl/l) 23,Volume conc (microl/l) 24,Volume conc (microl/l) 25,Volume conc (microl/l) 26,Volume conc (microl/l) 27,Volume conc (microl/l) 28,Volume conc (microl/l) 29,Volume conc (microl/l) 30,Volume conc (microl/l) 31,Volume conc (microl/l) 32,Volume conc (microl/l) 33,Volume conc (microl/l) 34,Volume conc (microl/l) 35,Volume conc (microl/l) 36,TVC_recal,Laser transmission Sensor [mW],Supply voltage in calibrated units [V],External Auxiliary input 1 in calibrated units [mW],Laser Reference sensor in calibrated units [mW],Depth in calibrated units [m],Temperature in calibrated units [C],year,Month,day,hour,minute,second,DATE,TIME,DATE  & Time (format gps),External Auxiliary input 2 in calibrated units [mW],Sauter Mean Diameter [?],Total Volume Concentration [ppm],Relative Humidity [%],Accelerometer X [counts],Accelerometer Y [counts],Accelerometer Z [counts],Raw pressure (most sign bit),Raw pressure (least sign 16 bits),Ambient light (counts),Not used,Computed optical transmission over path,Beam-attenuation (c) [m-1].,Current Time,Latitude_ship,Longitude_ship,Speed Over Ground,GPSfix,Row Labels,Average of Salinity,Average of Temperature_C,Average of Turbidity_NTU,Average of Depth_m,Average of Chlorohyll_ug_L,Time,VPR lat,VPR long,VPR depth,majoraxis,minoraxis,angle,devz,linename
0,0,0,0,0,0,0,0,0.0018,0.0171,0.0805,0.1702,0.2702,0.38,0.3503,0.3024,0.2305,0.2153,0.1872,0.2182,0.2524,0.3359,0.5178,0.8431,1.1157,1.3797,1.6036,1.8312,2.1824,2.7601,3.6293,4.7514,5.7008,5.331,2.965,0.7824,18.8749,1.1333,11.56,0.075,0.9933,5.2,-5,2021,5,28,11,3,6,5/28/2021,11:03:06 AM,5/28/2021 11:03:06,6.554,165.78,38.4053,46,2504,2726,3300,0,24017,82,0,0.958,1.723,11:03:06 AM,51.27536908,2.60678317,1.3,RTK       ,,,,,,,2021-05-28 11:03:06+00:00,51.27545667,2.606771667,-4.89,0.06,0.06,269.77,,0002_20210528_105946
0,0,0,0,0,0,0,0,0.0033,0.0226,0.0842,0.1681,0.2638,0.3728,0.3519,0.2934,0.2098,0.1792,0.1439,0.1581,0.1722,0.2224,0.3346,0.5369,0.7299,0.9718,1.2817,1.6983,2.2563,3.0149,4.0131,5.1879,5.8676,4.9681,2.5684,0.7666,17.4832,1.1347,11.56,0.075,0.9939,5.34,-5,2021,5,28,11,3,7,5/28/2021,11:03:07 AM,5/28/2021 11:03:07,6.554,173.13,36.842,45,2518,2729,3320,0,24040,88,0,0.958,1.699,11:03:07 AM,51.27537127,2.60679183,1.3,RTK       ,,,,,,,2021-05-28 11:03:07+00:00,,,,,,,,0002_20210528_105946
0,0,0,0,0,0,0,0,0.0036,0.0245,0.091,0.1782,0.2762,0.3866,0.3676,0.3195,0.242,0.2186,0.1845,0.2059,0.2279,0.2977,0.4536,0.7533,1.072,1.4675,1.8822,2.2331,2.5178,2.8934,3.5548,4.712,6.1593,7.0771,5.4849,2.0427,19.8515,1.1245,11.56,0.075,0.9939,5.37,-5,2021,5,28,11,3,8,5/28/2021,11:03:08 AM,5/28/2021 11:03:08,6.554,182.54,45.3275,45,2509,2722,3312,0,24044,93,0,0.95,2.062,11:03:08 AM,51.27537493,2.6068005,1.5,RTK       ,,,,,,,2021-05-28 11:03:08+00:00,,,,,,,,0002_20210528_105946
0,0,0,0,0,0,0,0.0024,0.0107,0.0464,0.1223,0.2027,0.2813,0.3626,0.3446,0.3054,0.2446,0.2312,0.2094,0.2395,0.2719,0.3572,0.5374,0.8707,1.2313,1.679,2.1425,2.512,2.7026,2.7543,2.7727,2.9064,3.1478,3.1769,2.4342,1.1986,20.4347,1.1333,11.56,0.075,0.9945,5.25,-5,2021,5,28,11,3,9,5/28/2021,11:03:09 AM,5/28/2021 11:03:09,6.554,143.01,33.2987,46,2499,2723,3290,0,24025,89,0,0.957,1.771,11:03:09 AM,51.27538075,2.6068085,1.7,RTK       ,,,,,,,2021-05-28 11:03:09+00:00,,,,,,,,0002_20210528_105946
0,0,0,0,0,0,0,0,0.0046,0.0266,0.0931,0.1782,0.2703,0.3644,0.3396,0.2922,0.2242,0.205,0.1807,0.2074,0.236,0.3094,0.4596,0.7176,0.9548,1.2078,1.4377,1.6317,1.8645,2.3052,3.2117,4.9508,7.5342,9.2202,6.9941,2.7004,16.7223,1.1286,11.57,0.075,0.9933,5.15,-5,2021,5,28,11,3,10,5/28/2021,11:03:10 AM,5/28/2021 11:03:10,6.554,201.73,48.1218,46,2500,2722,3284,0,24010,86,0,0.954,1.893,11:03:10 AM,51.27538725,2.60681517,1.5,RTK       ,,,,,,,2021-05-28 11:03:10+00:00,51.275478,2.606800833,-3.51,0.07,0.07,270,,0002_20210528_105946
0,0,0,0,0,0,0,0,0.0047,0.0268,0.091,0.1734,0.2626,0.3511,0.317,0.2594,0.191,0.1727,0.153,0.1802,0.2109,0.2854,0.4355,0.6688,0.8364,0.9783,1.1174,1.3267,1.7207,2.4622,3.6514,5.0163,5.4701,4.2743,2.1466,0.6875,15.8766,1.1361,11.56,0.075,0.9933,5.23,-5,2021,5,28,11,3,11,5/28/2021,11:03:11 AM,5/28/2021 11:03:11,6.554,167.72,33.4717,46,2507,2720,3299,0,24022,84,0,0.96,1.627,11:03:11 AM,51.27539227,2.6068205,1.2,RTK       ,,,,,,,2021-05-28 11:03:11+00:00,51.275481,2.606811,-4.74,0.07,0.07,269.82,,0002_20210528_105946
0,0,0,0,0,0,0,0,0.0051,0.029,0.0958,0.1793,0.2679,0.3546,0.3176,0.2556,0.1831,0.161,0.1381,0.1603,0.1848,0.2536,0.4018,0.659,0.8906,1.1307,1.3662,1.6119,1.9104,2.3494,3.0057,3.9606,4.9082,4.8529,3.0255,1.1112,15.9115,1.1368,11.56,0.075,0.9957,5.37,-5,2021,5,28,11,3,12,5/28/2021,11:03:12 AM,5/28/2021 11:03:12,6.554,170.57,33.7698,46,2509,2711,3319,0,24044,76,0,0.958,1.697,11:03:12 AM,51.27539595,2.60682617,1.1,RTK       ,,,,,,,2021-05-28 11:03:12+00:00,,,,,,,,0002_20210528_105946
0,0,0,0,0,0,0,0,0.0038,0.0243,0.0874,0.1721,0.2693,0.3784,0.3561,0.3005,0.2216,0.1987,0.1705,0.1977,0.2277,0.3111,0.491,0.7993,1.0568,1.3027,1.5417,1.8378,2.2832,2.9526,3.7259,4.2439,3.9598,2.8263,1.3337,0.3638,18.9102,1.1374,11.57,0.075,0.9927,5.39,-5,2021,5,28,11,3,13,5/28/2021,11:03:13 AM,5/28/2021 11:03:13,6.554,145.58,31.6379,46,2508,2711,3315,0,24047,83,0,0.962,1.555,11:03:13 AM,51.27539983,2.60683417,1.6,RTK       ,,,,,,,2021-05-28 11:03:13+00:00,,,,,,,,0002_20210528_105946
0,0,0,0,0,0,0,0.0023,0.0098,0.0418,0.1116,0.1914,0.2764,0.3629,0.3396,0.2877,0.2199,0.2026,0.1821,0.2115,0.2442,0.3328,0.5182,0.8143,1.0284,1.1683,1.237,1.2959,1.4267,1.726,2.2702,3.0875,3.8536,3.8087,2.5311,1.0615,14.5016,1.1354,11.56,0.075,0.9933,5.29,-5,2021,5,28,11,3,14,5/28/2021,11:03:14 AM,5/28/2021 11:03:14,6.554,153.95,28.8441,46,2508,2719,3304,0,24031,91,0,0.96,1.651,11:03:14 AM,51.27540478,2.606844,1.7,RTK       ,,,,,,,2021-05-28 11:03:14+00:00,,,,,,,,0002_20210528_105946
0,0,0,0,0,0,0,0,0.0025,0.0199,0.0815,0.1667,0.2653,0.3793,0.3528,0.2935,0.2099,0.1859,0.1533,0.1759,0.2005,0.2773,0.4519,0.7553,0.9802,1.1742,1.3537,1.5773,1.8994,2.3482,2.9032,3.4575,3.616,2.902,1.4643,0.4107,16.2077,1.1361,11.57,0.075,0.9933,5.15,-5,2021,5,28,11,3,15,5/28/2021,11:03:15 AM,5/28/2021 11:03:15,6.554,145.35,28.0581,46,2505,2727,3290,0,24009,90,0,0.96,1.627,11:03:15 AM,51.27540913,2.60685433,1.6,RTK       ,,,,,,,2021-05-28 11:03:15+00:00,51.27549867,2.606840667,-4.28,0.06,0.06,269.89,,0002_20210528_105946
