Volume conc (microl/l) 1,Volume conc (microl/l) 2,Volume conc (microl/l) 3,Volume conc (microl/l) 4,Volume conc (microl/l) 5,Volume conc (microl/l) 6,Volume conc (microl/l) 7,Volume conc (microl/l) 8,Volume conc (microl/l) 9,Volume conc (microl/l) 10,Volume conc (microl/l) 11,Volume conc (microl/l) 12,Volume conc (microl/l) 13,Volume conc (microl/l) 14,Volume conc (microl/l) 15,Volume conc (microl/l) 16,Volume conc (microl/l) 17,Volume conc (microl/l) 18,Volume conc (microl/l) 19,Volume conc (microl/l) 20,Volume conc (microl/l) 21,Volume conc (microl/l) 22,Volume conc (microl/l) 23,Volume conc (microl/l) 24,Volume conc (microl/l) 25,Volume conc (microl/l) 26,Volume conc (microl/l) 27,Volume conc (microl/l) 28,Volume conc (microl/l) 29,Volume conc (microl/l) 30,Volume conc (microl/l) 31,Volume conc (microl/l) 32,Volume conc (microl/l) 33,Volume conc (microl/l) 34,Volume conc (microl/l) 35,Volume conc (microl/l) 36,TVC_recal,Laser transmission Sensor [mW],Supply voltage in calibrated units [V],External Auxiliary input 1 in calibrated units [mW],Laser Reference sensor in calibrated units [mW],Depth in calibrated units [m],Temperature in calibrated units [C],year,Month,day,hour,minute,second,DATE,TIME,DATE  & Time (format gps),External Auxiliary input 2 in calibrated units [mW],Sauter Mean Diameter [?],Total Volume Concentration [ppm],Relative Humidity [%],Accelerometer X [counts],Accelerometer Y [counts],Accelerometer Z [counts],Raw pressure (most sign bit),Raw pressure (least sign 16 bits),Ambient light (counts),Not used,Computed optical transmission over path,Beam-attenuation (c) [m-1].,Current Time,Latitude_ship,Longitude_ship,Speed Over Ground,GPSfix,Row Labels,Average of Salinity,Average of Temperature_C,Average of Turbidity_NTU,Average of Depth_m,Average of Chlorohyll_ug_L,Time,VPR lat,VPR long,VPR depth,majoraxis,minoraxis,angle,devz,linename
0,0,0,0,0,0,0.0016,0.1591,0.7038,0.2373,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,0.1531,0.8876,2.4851,3.6336,4.1377,5.4446,8.532,12.1136,10.6289,3.2904,0.1797,0.0016,26.39,1.0234,10.93,0.069,0.9974,0.08,-5,2021,7,9,12,21,46,7/9/2021,12:21:46 PM,7/09/2021 12:21:46,6.554,183,52.6042,47,2373,2713,3209,0,23226,29199,0,0.867,5.714,12:21:46 PM,51.17138722,2.62908467,1,RTK       ,,,,,,,2021-07-09 12:21:46+00:00,,,,,,,,
0,0,0,0,0,0.0367,0.2182,0.5354,0.3892,0.0402,0,0,0,0,0,0,0,0,0,0,0,0,0.0012,0.0224,0.2016,1.0453,2.7074,3.7546,4.0627,5.0352,7.5925,11.6026,13.7233,8.106,1.3563,0.0652,25.6426,1.0247,10.92,0.075,0.9957,0.08,-5,2021,7,9,12,21,47,7/9/2021,12:21:47 PM,7/09/2021 12:21:47,6.554,194.69,60.4961,47,2371,2719,3216,0,23227,30090,0,0.87,5.59,12:21:47 PM,51.17138922,2.62909067,0.9,RTK       ,,,,,,,2021-07-09 12:21:47+00:00,,,,,,,,
0,0,0,0,0,0,0.0069,0.239,0.7311,0.1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118,0.1333,0.8277,2.4493,3.6976,4.2301,5.4931,8.468,11.9931,10.7819,3.5667,0.2206,0.0024,26.4726,1.0261,10.92,0.075,0.9963,0.06,-5,2021,7,9,12,21,48,7/9/2021,12:21:48 PM,7/09/2021 12:21:48,6.554,183.02,53.0373,47,2371,2722,3217,0,23223,30512,0,0.87,5.56,12:21:48 PM,51.17139165,2.62909517,0.8,RTK       ,,,,,,,2021-07-09 12:21:48+00:00,,,,,,,,
0,0,0,0,0,0,0,0.0263,0.518,0.4888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113,0.1309,0.8181,2.4125,3.6279,4.1992,5.6083,8.7851,11.9522,9.2244,2.1825,0.0743,0,26.6264,1.022,10.92,0.075,0.9974,0.07,-5,2021,7,9,12,21,49,7/9/2021,12:21:49 PM,7/09/2021 12:21:49,6.554,179.83,50.06,47,2372,2719,3216,0,23225,32858,0,0.866,5.767,12:21:49 PM,51.1713941,2.62910033,1,RTK       ,,,,,,,2021-07-09 12:21:49+00:00,,,,,,,,
0,0,0,0,0,0,0,0,0.0485,0.0416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323,0.6256,2.8668,3.7686,3.4086,4.6641,9.0842,13.7332,7.0011,0.3768,0,0,24.5403,1.0261,10.92,0.075,0.9968,0.08,-5,2021,7,9,12,21,50,7/9/2021,12:21:50 PM,7/09/2021 12:21:50,6.554,187.63,45.6514,47,2369,2716,3219,0,23226,23600,0,0.87,5.584,12:21:50 PM,51.1713964,2.62910767,1.2,RTK       ,,,,,,,2021-07-09 12:21:50+00:00,,,,,,,,
0,0,0,0,0,0,0.019,0.3229,0.7529,0.1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.1298,0.826,2.4772,3.7457,4.2494,5.4627,8.4257,12.1114,11.1557,3.8226,0.2525,0.0031,26.5728,1.0199,10.91,0.075,0.9963,0.07,-5,2021,7,9,12,21,51,7/9/2021,12:21:51 PM,7/09/2021 12:21:51,6.554,182.96,53.9179,47,2371,2718,3217,0,23225,34991,0,0.865,5.801,12:21:51 PM,51.17139838,2.62911433,0.8,RTK       ,,,,,,,2021-07-09 12:21:51+00:00,,,,,,,,
0,0,0,0,0,0,0.0035,0.2172,0.7889,0.2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0.1187,0.7863,2.4025,3.6818,4.2567,5.5737,8.5838,12.0124,10.5447,3.3678,0.1951,0.0019,26.6334,1.024,10.92,0.075,0.9968,0.07,-5,2021,7,9,12,21,52,7/9/2021,12:21:52 PM,7/09/2021 12:21:52,6.554,181.83,52.7555,47,2376,2719,3213,0,23225,35976,0,0.868,5.664,12:21:52 PM,51.17139973,2.629119,0.7,RTK       ,,,,,,,2021-07-09 12:21:52+00:00,,,,,,,,
0,0,0,0,0,0.0382,0.3207,0.5484,0.418,0.0416,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153,0.1627,0.9565,2.7031,3.9246,4.2691,5.1815,7.6816,11.5667,13.2183,7.3149,1.116,0.0474,26.2613,1.022,10.91,0.075,0.9968,0.07,-5,2021,7,9,12,21,53,7/9/2021,12:21:53 PM,7/09/2021 12:21:53,6.554,190.27,59.5246,47,2370,2717,3220,0,23224,35526,0,0.866,5.744,12:21:53 PM,51.1714014,2.6291245,1,RTK       ,,,,,,,2021-07-09 12:21:53+00:00,,,,,,,,
0,0,0,0,0,0.0173,0.2374,0.6952,0.4314,0.0359,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126,0.1435,0.8982,2.673,3.9852,4.3247,5.1595,7.5083,11.3085,13.4865,8.3748,1.5817,0.0916,26.1222,1.0227,10.92,0.075,0.9968,0.07,-5,2021,7,9,12,21,54,7/9/2021,12:21:54 PM,7/09/2021 12:21:54,6.554,192.88,60.9654,47,2366,2712,3224,0,23225,34016,0,0.867,5.717,12:21:54 PM,51.17140348,2.62913133,1.1,RTK       ,,,,,,,2021-07-09 12:21:54+00:00,,,,,,,,
0,0,0,0,0,0.0032,0.0733,0.5678,0.6498,0.0783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109,0.1293,0.831,2.5247,3.8557,4.3307,5.3521,7.9178,11.5794,12.3324,5.9586,0.7113,0.0205,26.3246,1.0247,10.91,0.075,0.9974,0.07,-5,2021,7,9,12,21,55,7/9/2021,12:21:55 PM,7/09/2021 12:21:55,6.554,186.99,56.9269,47,2373,2712,3216,0,23225,33570,0,0.868,5.661,12:21:55 PM,51.17140482,2.62913833,0.9,RTK       ,,,,,,,2021-07-09 12:21:55+00:00,,,,,,,,
0,0,0,0,0,0.0037,0.0851,0.6309,0.6125,0.0644,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113,0.1323,0.8511,2.5792,3.8956,4.2963,5.2228,7.7128,11.5522,12.9774,6.8178,0.9336,0.0333,26.098,1.024,10.91,0.075,0.9968,0.07,-5,2021,7,9,12,21,56,7/9/2021,12:21:56 PM,7/09/2021 12:21:56,6.554,189.27,58.4123,47,2378,2719,3210,0,23225,33196,0,0.868,5.664,12:21:56 PM,51.17140578,2.629144,0.7,RTK       ,,,,,,,2021-07-09 12:21:56+00:00,,,,,,,,
0,0,0,0,0,0,0,0.0942,0.7825,0.3511,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067,0.096,0.7044,2.3152,3.7047,4.3514,5.6727,8.6468,11.8092,9.6568,2.6347,0.1168,0,26.7257,1.0247,10.92,0.075,0.9968,0.05,-5,2021,7,9,12,21,57,7/9/2021,12:21:57 PM,7/09/2021 12:21:57,6.554,179.13,50.9432,47,2371,2719,3218,0,23221,34425,0,0.869,5.637,12:21:57 PM,51.17140703,2.6291495,0.9,RTK       ,,,,,,,2021-07-09 12:21:57+00:00,,,,,,,,
0,0,0,0,0,0,0.0031,0.2306,0.8647,0.2184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0069,0.0972,0.7102,2.3446,3.7605,4.3712,5.5857,8.4253,11.8439,10.5275,3.3613,0.1941,0.0019,26.6184,1.022,10.91,0.075,0.9963,0.07,-5,2021,7,9,12,21,58,7/9/2021,12:21:58 PM,7/09/2021 12:21:58,6.554,180.6,52.547,47,2366,2713,3226,0,23225,35124,0,0.867,5.72,12:21:58 PM,51.1714083,2.62915667,1.1,RTK       ,,,,,,,2021-07-09 12:21:58+00:00,,,,,,,,
0,0,0,0,0,0,0,0,0.1456,0.8353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0061,0.0862,0.6516,2.2131,3.5955,4.2972,5.8125,9.0057,11.4539,7.3763,1.2161,0.0222,0,26.6488,1.024,10.91,0.075,0.9968,0.06,-5,2021,7,9,12,21,59,7/9/2021,12:21:59 PM,7/09/2021 12:21:59,6.554,176.18,46.7171,47,2371,2715,3221,0,23223,37008,0,0.868,5.664,12:21:59 PM,51.17140935,2.629164,0.9,RTK       ,,,,,,,2021-07-09 12:21:59+00:00,,,,,,,,
0,0,0,0,0,0,0,0.0061,0.4099,0.8049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.078,0.6188,2.175,3.6591,4.4165,5.82,8.8229,11.453,7.9219,1.5144,0.0362,0,26.8162,1.0254,10.92,0.075,0.9968,0.06,-5,2021,7,9,12,22,0,7/9/2021,12:22:00 PM,7/09/2021 12:22:00,6.554,174.53,47.7416,47,2377,2721,3212,0,23223,37153,0,0.869,5.611,12:22:00 PM,51.17141065,2.6291695,0.7,RTK       ,,,,,,,2021-07-09 12:22:00+00:00,,,,,,,,
0,0,0,0,0,0,0,0.0011,0.2142,1.0401,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,0.0038,0.0663,0.5706,2.0977,3.593,4.4141,5.954,9.0592,11.3394,7.2387,1.2073,0.0233,0,27.0152,1.024,10.91,0.075,0.9957,0.06,-5,2021,7,9,12,22,1,7/9/2021,12:22:01 PM,7/09/2021 12:22:01,6.554,172.74,46.8241,47,2378,2722,3209,0,23223,37168,0,0.869,5.617,12:22:01 PM,51.17141228,2.62917517,0.9,RTK       ,,,,,,,2021-07-09 12:22:01+00:00,,,,,,,,
0,0,0,0,0,0,0,0,0.1803,1.0694,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0.0044,0.0738,0.6067,2.1402,3.5909,4.388,5.9122,8.974,11.2477,7.2205,1.1996,0.0227,0,26.9411,1.0254,10.92,0.075,0.9957,0.06,-5,2021,7,9,12,22,2,7/9/2021,12:22:02 PM,7/09/2021 12:22:02,6.554,172.48,46.6316,47,2368,2719,3223,0,23223,37184,0,0.87,5.563,12:22:02 PM,51.17141363,2.629182,1,RTK       ,,,,,,,2021-07-09 12:22:02+00:00,,,,,,,,
0,0,0,0,0,0,0,0,0.1934,1.091,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0.0042,0.0704,0.5782,2.0705,3.5585,4.4436,6.039,9.1649,11.4009,7.2036,1.175,0.0219,0,27.2149,1.0206,10.92,0.075,0.9951,0.05,-5,2021,7,9,12,22,3,7/9/2021,12:22:03 PM,7/09/2021 12:22:03,6.554,172.41,47.0163,46,2366,2714,3229,0,23221,37177,0,0.867,5.727,12:22:03 PM,51.1714147,2.62918867,0.8,RTK       ,,,,,,,2021-07-09 12:22:03+00:00,,,,,,,,
0,0,0,0,0,0,0,0,0.1946,1.0982,0.0013,0,0,0,0,0,0,0,0,0,0,0,0,0.0037,0.0636,0.5538,2.0829,3.6363,4.4652,5.9403,8.9573,11.2549,7.2499,1.2146,0.0233,0,26.9972,1.0247,10.91,0.075,0.9968,0.05,-5,2021,7,9,12,22,4,7/9/2021,12:22:04 PM,7/09/2021 12:22:04,6.554,172.18,46.7397,47,2374,2716,3219,0,23222,37173,0,0.869,5.637,12:22:04 PM,51.17141498,2.6291945,0.8,RTK       ,,,,,,,2021-07-09 12:22:04+00:00,,,,,,,,
0,0,0,0,0,0,0,0.0011,0.2136,1.0767,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0.0042,0.0708,0.5855,2.0979,3.586,4.4192,5.9329,8.9825,11.3111,7.3978,1.2923,0.027,0,26.9716,1.0247,10.9,0.075,0.9957,0.05,-5,2021,7,9,12,22,5,7/9/2021,12:22:05 PM,7/09/2021 12:22:05,6.554,172.66,46.9997,47,2379,2724,3208,0,23222,37174,0,0.87,5.59,12:22:05 PM,51.17141513,2.6292005,0.8,RTK       ,,,,,,,2021-07-09 12:22:05+00:00,,,,,,,,
0,0,0,0,0,0,0,0.0013,0.2191,1.09,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0.0042,0.0704,0.588,2.138,3.6662,4.4706,5.901,8.868,11.3053,7.7104,1.4666,0.0351,0,27.0183,1.0227,10.91,0.075,0.9957,0.07,-5,2021,7,9,12,22,6,7/9/2021,12:22:06 PM,7/09/2021 12:22:06,6.554,173.07,47.5357,47,2373,2720,3217,0,23224,37171,0,0.868,5.67,12:22:06 PM,51.17141605,2.62920633,0.8,RTK       ,,,,,,,2021-07-09 12:22:06+00:00,,,,,,,,
0,0,0,0,0,0,0,0,0.171,1.1009,0.0019,0,0,0,0,0,0,0,0,0,0,0,0,0.0049,0.077,0.6159,2.1696,3.6639,4.4739,5.9224,8.8536,11.2476,7.6403,1.4166,0.0319,0,27.055,1.0234,10.89,0.075,0.9963,0.06,-5,2021,7,9,12,22,7,7/9/2021,12:22:07 PM,7/09/2021 12:22:07,6.554,173.1,47.3914,47,2367,2716,3228,0,23223,37177,0,0.868,5.667,12:22:07 PM,51.17141665,2.629212,0.7,RTK       ,,,,,,,2021-07-09 12:22:07+00:00,,,,,,,,
0,0,0,0,0,0,0,0.0011,0.1908,1.0894,0.0024,0,0,0,0,0,0,0,0,0,0,0,0,0.0058,0.0863,0.652,2.2002,3.6384,4.4194,5.8761,8.8806,11.4588,8.0248,1.6091,0.0431,0,27.0425,1.0247,10.92,0.075,0.9957,0.05,-5,2021,7,9,12,22,8,7/9/2021,12:22:08 PM,7/09/2021 12:22:08,6.554,174.18,48.1784,47,2371,2720,3220,0,23222,37173,0,0.87,5.59,12:22:08 PM,51.17141717,2.629217,0.6,RTK       ,,,,,,,2021-07-09 12:22:08+00:00,,,,,,,,
0,0,0,0,0,0,0,0,0.1362,1.088,0.0029,0,0,0,0,0,0,0,0,0,0,0,0,0.0061,0.0892,0.6713,2.2497,3.6453,4.3532,5.8073,8.8467,11.3425,7.6696,1.4291,0.0337,0,26.8959,1.0261,10.92,0.075,0.9945,0.05,-5,2021,7,9,12,22,9,7/9/2021,12:22:09 PM,7/09/2021 12:22:09,6.554,173.66,47.3708,47,2377,2719,3212,0,23222,37177,0,0.872,5.49,12:22:09 PM,51.17141832,2.629221,0.6,RTK       ,,,,,,,2021-07-09 12:22:09+00:00,,,,,,,,
0,0,0,0,0,0,0,0,0.1136,1.09,0.0041,0,0,0,0,0,0,0,0,0,0,0,0,0.0073,0.097,0.6874,2.2368,3.6119,4.3455,5.8282,8.8946,11.3808,7.7063,1.4402,0.0342,0,26.9164,1.0254,10.92,0.075,0.9951,0.05,-5,2021,7,9,12,22,10,7/9/2021,12:22:10 PM,7/09/2021 12:22:10,6.554,174.07,47.4778,47,2377,2720,3214,0,23221,37184,0,0.871,5.54,12:22:10 PM,51.1714196,2.62922517,0.6,RTK       ,,,,,,,2021-07-09 12:22:10+00:00,,,,,,,,
0,0,0,0,0,0,0,0,0.0895,1.0814,0.0057,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.1047,0.7273,2.3112,3.6664,4.3768,5.8403,8.8433,11.3081,7.7867,1.5121,0.0376,0,27.0546,1.0213,10.91,0.075,0.9951,0.05,-5,2021,7,9,12,22,11,7/9/2021,12:22:11 PM,7/09/2021 12:22:11,6.554,174.29,47.6992,46,2369,2725,3223,0,23222,37186,0,0.867,5.7,12:22:11 PM,51.17142053,2.629229,0.5,RTK       ,,,,,,,2021-07-09 12:22:11+00:00,,,,,,,,
0,0,0,0,0,0,0,0,0.0244,1.0373,0.0173,0,0,0,0,0,0,0,0,0,0,0,0,0.0091,0.1121,0.7508,2.3434,3.6748,4.3482,5.8018,8.8627,11.2745,7.3185,1.2423,0.025,0,26.9819,1.024,10.91,0.075,0.9939,0.05,-5,2021,7,9,12,22,12,7/9/2021,12:22:12 PM,7/09/2021 12:22:12,6.554,173.97,46.8422,47,2369,2718,3226,0,23222,37193,0,0.871,5.546,12:22:12 PM,51.17142103,2.6292315,0.3,RTK       ,,,,,,,2021-07-09 12:22:12+00:00,,,,,,,,
0,0,0,0,0,0,0,0,0.0053,0.9323,0.0551,0,0,0,0,0,0,0,0,0,0,0,0,0.0113,0.1231,0.7762,2.3652,3.6798,4.3805,5.91,8.9706,10.9764,6.5513,0.9589,0.015,0,27.2094,1.0261,10.91,0.075,0.9957,0.05,-5,2021,7,9,12,22,13,7/9/2021,12:22:13 PM,7/09/2021 12:22:13,6.554,172.64,45.711,47,2377,2717,3215,0,23222,37213,0,0.871,5.537,12:22:13 PM,51.17142115,2.62923417,0.4,RTK       ,,,,,,,2021-07-09 12:22:13+00:00,,,,,,,,
0,0,0,0,0,0,0,0,0.0062,0.9537,0.0613,0,0,0,0,0,0,0,0,0,0,0,0,0.0116,0.1263,0.7864,2.3716,3.6905,4.4011,5.9129,8.9392,11.0913,7.0091,1.1377,0.0207,0,27.2608,1.024,10.91,0.075,0.9963,0.04,-5,2021,7,9,12,22,14,7/9/2021,12:22:14 PM,7/09/2021 12:22:14,6.554,173.51,46.5196,47,2376,2725,3211,0,23220,37213,0,0.868,5.64,12:22:14 PM,51.17142127,2.62923783,0.5,RTK       ,,,,,,,2021-07-09 12:22:14+00:00,,,,,,,,
0,0,0,0,0,0,0,0,0.0293,1.1183,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.0944,0.6811,2.2616,3.717,4.5052,6.0034,8.9416,11.0315,7.0869,1.2315,0.0261,0,27.3779,1.0254,10.92,0.075,0.9963,0.06,-5,2021,7,9,12,22,15,7/9/2021,12:22:15 PM,7/09/2021 12:22:15,6.554,172.45,46.754,47,2369,2718,3225,0,23223,37200,0,0.87,5.587,12:22:15 PM,51.17142108,2.62924117,0.3,RTK       ,,,,,,,2021-07-09 12:22:15+00:00,,,,,,,,
0,0,0,0,0,0,0,0.0023,0.3406,1.4693,0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0.0023,0.0487,0.4778,1.9287,3.5612,4.552,6.108,9.1021,11.2816,7.2856,1.2695,0.0269,0,27.5952,1.022,10.9,0.075,0.9951,0.06,-5,2021,7,9,12,22,16,7/9/2021,12:22:16 PM,7/09/2021 12:22:16,6.554,166.69,47.4588,47,2368,2717,3229,0,23223,37176,0,0.868,5.673,12:22:16 PM,51.17142078,2.62924233,0.1,RTK       ,,,,,,,2021-07-09 12:22:16+00:00,,,,,,,,
0,0,0,0,0,0.0013,0.2258,1.3747,0.4197,0.0148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075,0.1096,0.7985,2.5952,4.0914,4.5097,5.1722,7.0774,10.42,13.3189,10.2073,2.8621,0.302,26.3978,1.0254,10.91,0.075,0.9957,0.05,-5,2021,7,9,12,22,17,7/9/2021,12:22:17 PM,7/09/2021 12:22:17,6.554,191.23,63.5082,47,2377,2721,3210,0,23221,36393,0,0.87,5.563,12:22:17 PM,51.17142045,2.62924267,0.1,RTK       ,,,,,,,2021-07-09 12:22:17+00:00,,,,,,,,
0,0,0,0,0.003,0.0646,0.3744,0.7972,0.2661,0.0123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,0.1646,0.9919,2.8299,4.1097,4.3403,4.9333,6.8139,10.2201,13.4234,10.7317,3.2415,0.3831,25.7157,1.0295,10.9,0.075,0.9957,0.05,-5,2021,7,9,12,22,18,7/9/2021,12:22:18 PM,7/09/2021 12:22:18,6.554,197.93,63.7155,47,2378,2721,3211,0,23221,31171,0,0.874,5.404,12:22:18 PM,51.1714207,2.62924317,0.1,RTK       ,,,,,,,2021-07-09 12:22:18+00:00,,,,,,,,
0,0,0,0,0.001,0.0394,0.2949,0.8081,0.3399,0.0181,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139,0.1574,0.9506,2.731,4.0153,4.3363,5.0692,7.1509,10.654,13.2671,9.4126,2.3193,0.2039,25.926,1.0275,10.9,0.075,0.9963,0.05,-5,2021,7,9,12,22,19,7/9/2021,12:22:19 PM,7/09/2021 12:22:19,6.554,194.33,61.7828,47,2370,2724,3226,0,23221,28441,0,0.871,5.507,12:22:19 PM,51.17142148,2.62924333,0.2,RTK       ,,,,,,,2021-07-09 12:22:19+00:00,,,,,,,,
0,0,0,0,0,0.0278,0.2447,0.7985,0.3991,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114,0.1364,0.885,2.6902,4.0733,4.4338,5.1627,7.2311,10.7067,13.0973,8.8363,1.9471,0.1408,26.118,1.0261,10.9,0.075,0.9963,0.05,-5,2021,7,9,12,22,20,7/9/2021,12:22:20 PM,7/09/2021 12:22:20,6.554,192.57,60.8463,47,2368,2722,3225,0,23221,27204,0,0.87,5.56,12:22:20 PM,51.17142203,2.62924233,0.3,RTK       ,,,,,,,2021-07-09 12:22:20+00:00,,,,,,,,
0,0,0,0,0,0.022,0.2125,0.776,0.4397,0.0288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124,0.1429,0.8916,2.6519,4.0073,4.419,5.2594,7.4905,11.0155,12.8836,7.9354,1.5171,0.0907,26.354,1.0247,10.91,0.075,0.9957,0.05,-5,2021,7,9,12,22,21,7/9/2021,12:22:21 PM,7/09/2021 12:22:21,6.554,190.33,59.7962,47,2376,2719,3216,0,23221,26240,0,0.87,5.59,12:22:21 PM,51.17142162,2.62924017,0.3,RTK       ,,,,,,,2021-07-09 12:22:21+00:00,,,,,,,,
0,0,0,0,0,0.0396,0.2885,0.7749,0.3617,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138,0.1526,0.9196,2.6761,4.0294,4.4485,5.2453,7.3564,10.7387,12.8607,8.5197,1.8793,0.1399,26.3274,1.0268,10.9,0.075,0.9957,0.05,-5,2021,7,9,12,22,22,7/9/2021,12:22:22 PM,7/09/2021 12:22:22,6.554,191.61,60.4657,47,2378,2720,3213,0,23221,25156,0,0.871,5.51,12:22:22 PM,51.1714209,2.62923817,0.3,RTK       ,,,,,,,2021-07-09 12:22:22+00:00,,,,,,,,
0,0,0,0,0,0.0367,0.2723,0.7671,0.3762,0.0227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127,0.1409,0.8741,2.6414,4.0553,4.4673,5.2194,7.2942,10.7189,12.8731,8.4806,1.8373,0.1321,26.1803,1.0275,10.9,0.075,0.9957,0.05,-5,2021,7,9,12,22,23,7/9/2021,12:22:23 PM,7/09/2021 12:22:23,6.554,191.76,60.2223,47,2371,2726,3222,0,23222,23943,0,0.872,5.484,12:22:23 PM,51.17142017,2.629237,0.3,RTK       ,,,,,,,2021-07-09 12:22:23+00:00,,,,,,,,
0,0,0,0,0,0.0251,0.2277,0.7744,0.4161,0.0263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118,0.1399,0.8908,2.6798,4.0447,4.4108,5.1875,7.3595,10.8614,12.9428,8.2721,1.6711,0.1077,26.1944,1.024,10.91,0.075,0.9951,0.05,-5,2021,7,9,12,22,24,7/9/2021,12:22:24 PM,7/09/2021 12:22:24,6.554,191.26,60.0494,47,2369,2717,3224,0,23221,22851,0,0.87,5.593,12:22:24 PM,51.17141907,2.6292355,0.4,RTK       ,,,,,,,2021-07-09 12:22:24+00:00,,,,,,,,
0,0,0,0,0.0057,0.1138,0.4652,0.6624,0.2201,0.0108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155,0.1644,0.9723,2.7942,4.103,4.3708,5.0181,7.0046,10.4716,13.383,10.2372,2.9129,0.3176,25.9209,1.0254,10.9,0.075,0.9957,0.03,-5,2021,7,9,12,22,25,7/9/2021,12:22:25 PM,7/09/2021 12:22:25,6.554,196.83,63.2431,47,2375,2717,3218,0,23219,22479,0,0.87,5.563,12:22:25 PM,51.17141762,2.62923233,0.6,RTK       ,,,,,,,2021-07-09 12:22:25+00:00,,,,,,,,
0,0,0,0,0,0.0047,0.0883,0.6345,0.6369,0.0619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103,0.1263,0.8243,2.5285,3.9301,4.4584,5.437,7.8342,11.2827,11.9862,5.8698,0.7362,0.0231,26.5754,1.022,10.91,0.075,0.9939,0.05,-5,2021,7,9,12,22,26,7/9/2021,12:22:26 PM,7/09/2021 12:22:26,6.554,185.31,56.4735,47,2373,2723,3218,0,23222,21223,0,0.869,5.626,12:22:26 PM,51.17141633,2.62922817,0.6,RTK       ,,,,,,,2021-07-09 12:22:26+00:00,,,,,,,,
0,0,0,0,0,0,0.0175,0.399,0.8196,0.1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0088,0.1153,0.7769,2.417,3.803,4.4359,5.6249,8.28,11.4462,10.4385,3.7466,0.2792,0.0041,26.824,1.0234,10.9,0.075,0.9963,0.04,-5,2021,7,9,12,22,27,7/9/2021,12:22:27 PM,7/09/2021 12:22:27,6.554,179.85,52.7385,47,2371,2723,3223,0,23220,21595,0,0.868,5.667,12:22:27 PM,51.17141527,2.62922433,0.5,RTK       ,,,,,,,2021-07-09 12:22:27+00:00,,,,,,,,
0,0,0,0,0,0.001,0.0361,0.5078,0.7419,0.0923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.1177,0.7985,2.4899,3.8881,4.4626,5.5444,8.0439,11.306,11.1433,4.6855,0.4514,0.0095,26.7332,1.0234,10.89,0.075,0.9945,0.05,-5,2021,7,9,12,22,28,7/9/2021,12:22:28 PM,7/09/2021 12:22:28,6.554,182.27,54.3289,47,2375,2718,3218,0,23222,21940,0,0.869,5.596,12:22:28 PM,51.17141508,2.62921967,0.7,RTK       ,,,,,,,2021-07-09 12:22:28+00:00,,,,,,,,
0,0,0,0,0,0.0021,0.0553,0.5643,0.6837,0.0754,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.1286,0.836,2.5515,3.9368,4.4407,5.4285,7.8671,11.2351,11.4765,5.1909,0.5766,0.0153,26.5805,1.0247,10.88,0.075,0.9957,0.05,-5,2021,7,9,12,22,29,7/9/2021,12:22:29 PM,7/09/2021 12:22:29,6.554,183.53,55.0749,47,2376,2723,3215,0,23222,22054,0,0.87,5.59,12:22:29 PM,51.1714142,2.62921417,0.9,RTK       ,,,,,,,2021-07-09 12:22:29+00:00,,,,,,,,
